gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,risk_churn_percent,risk_quartile
Female,1,0,0,37,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,96.55,3580.3,62.490174201439885,Q4
Female,0,0,0,9,1,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,1,Credit card (automatic),85.3,781.4,62.4817133901549,Q4
Male,0,1,0,10,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,85.6,813.85,62.4004454183366,Q4
Female,0,0,0,1,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,0,Bank transfer (automatic),73.5,73.5,62.2150287695678,Q4
Male,0,0,0,3,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),105.35,323.25,61.91471533089101,Q4
Male,0,0,0,2,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,80.95,171.15,61.89852702609636,Q4
Female,0,0,0,2,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Credit card (automatic),74.9,147.15,61.85234622342837,Q4
Male,0,1,1,5,1,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,1,Mailed check,90.35,434.5,61.85103177921584,Q4
Female,0,0,0,1,1,No,DSL,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,55.4,55.4,61.84452487042146,Q4
Male,1,1,0,22,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),89.75,1938.9,61.63685002954074,Q4
Female,0,0,0,8,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,87.05,762.1,61.59818271488715,Q4
Male,0,0,0,21,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,0,Mailed check,103.85,2215.0,61.577036274678534,Q4
Female,0,0,0,29,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),98.6,2933.2,61.28754358753105,Q4
Male,0,0,0,1,1,No,DSL,No,No,No,No,Yes,No,Month-to-month,1,Mailed check,53.5,53.5,61.285133918349175,Q4
Male,0,1,0,34,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,100.05,3480.0,61.23459923545547,Q4
Male,0,1,0,3,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,25.0,78.25,61.16753027898885,Q4
Female,1,0,0,41,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,113.2,4689.5,61.02439486623248,Q4
Male,1,1,0,24,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,104.25,2433.9,60.955649963006096,Q4
Male,0,1,0,4,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,80.35,307.4,60.57584154115758,Q4
Male,0,0,0,26,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,98.35,2515.3,60.547730783470364,Q4
Male,0,1,0,42,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),106.15,4512.7,60.46798774724349,Q4
Male,0,1,1,69,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),99.45,7007.6,60.46660405660702,Q4
Female,0,0,0,33,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),70.4,2406.1,60.425580852119445,Q4
Female,0,0,0,1,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,0,Electronic check,75.3,75.3,60.07703964885568,Q4
Male,0,0,0,6,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Credit card (automatic),80.5,463.05,60.074280389685256,Q4
Female,1,0,0,1,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,50.55,50.55,60.06566790615045,Q4
Male,0,0,0,1,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,25.35,25.35,59.873564616657184,Q4
Female,0,0,0,6,1,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,0,Electronic check,83.9,497.55,59.43324654345703,Q4
Male,0,1,1,7,1,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,1,Electronic check,89.75,608.8,59.29418837269933,Q4
Female,0,0,0,2,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.95,137.95,58.96553289918685,Q4
Male,0,1,1,49,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,99.8,4872.45,58.823433962151526,Q4
Male,0,0,0,8,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.85,572.45,58.70235073756547,Q4
Male,0,0,0,1,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,50.75,50.75,58.48066846096278,Q4
Male,1,1,1,24,1,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,79.85,1857.75,58.33565407952974,Q4
Female,1,0,0,1,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,25.05,25.05,58.32227374018577,Q4
Male,0,0,0,1,1,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,59.85,59.85,58.282343710171126,Q4
Male,1,1,1,66,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),99.5,6822.15,58.23448476806596,Q4
Female,0,0,0,2,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,45.85,105.6,57.9796254823834,Q4
Male,0,1,1,5,1,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,1,Electronic check,84.5,453.75,57.919140207093314,Q4
Male,0,1,0,59,0,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,44.3,2666.75,57.89172820640255,Q4
Female,1,0,0,8,1,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,87.1,713.6,57.65970256488343,Q4
Female,0,0,1,4,1,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,0,Mailed check,89.6,365.65,57.658144398865495,Q4
Male,1,1,0,4,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,74.95,308.7,57.58252801670499,Q4
Male,1,0,0,24,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,80.5,2088.45,57.58194936502199,Q4
Female,0,0,0,2,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Electronic check,80.55,184.1,57.401279902380644,Q4
Male,0,0,0,2,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,1,Mailed check,50.3,92.75,57.26707554727006,Q4
Female,0,0,0,1,1,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,1,Electronic check,54.9,54.9,57.147381831367184,Q4
Male,1,1,0,36,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Credit card (automatic),85.25,3132.75,57.11454163534875,Q4
Male,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,45.85,45.85,57.08118840168404,Q4
Male,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,45.8,45.8,56.87749780194391,Q4
Female,0,0,0,4,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),76.65,333.6,56.774325694612905,Q4
Female,0,0,0,3,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),74.4,215.8,56.70012603171891,Q4
Female,0,0,0,18,1,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,96.05,1740.7,56.59137794529855,Q4
Female,1,1,0,37,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,76.5,2868.15,56.51830028856556,Q4
Male,0,1,1,11,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.35,834.2,56.46091143932199,Q4
Female,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,45.4,45.4,56.32997379822482,Q4
Female,0,1,1,14,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,1,Electronic check,87.25,1258.6,56.10873732941637,Q4
Female,0,1,0,14,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,78.1,1122.4,56.076301506264734,Q4
Male,1,1,0,48,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,1,Credit card (automatic),91.05,4370.75,56.07362722821018,Q4
Female,0,0,0,58,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,1,Electronic check,107.75,6332.75,55.965182154256844,Q4
Male,0,0,1,2,1,No,DSL,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,55.3,108.65,55.96443112617187,Q4
Female,0,0,0,9,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,74.85,708.2,55.74484005264853,Q4
Female,1,0,0,2,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.65,142.35,55.60327416538266,Q4
Female,0,0,0,8,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,75.25,576.7,55.26851816046132,Q4
Female,1,0,0,16,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,96.4,1581.2,55.25217664710558,Q4
Female,1,1,0,53,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,1,Credit card (automatic),95.85,5016.25,55.016031662587814,Q4
Female,1,0,0,20,1,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,79.15,1520.9,54.94145892892719,Q4
Male,0,0,0,4,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,0,Electronic check,77.85,299.2,54.675866579860134,Q4
Female,0,0,0,21,1,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),99.15,1956.4,54.65721157226502,Q4
Male,0,0,0,69,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,1,Bank transfer (automatic),105.2,7386.05,54.47960336393679,Q4
Female,1,0,0,37,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,76.25,2841.55,54.478994376832404,Q4
Male,0,1,0,56,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,1,Electronic check,100.55,5514.95,54.21443438731139,Q4
Female,0,1,0,20,1,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,1,Electronic check,96.55,1901.65,53.84954695544463,Q4
Female,0,1,0,1,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,24.8,24.8,53.8170433751849,Q4
Male,0,1,0,2,1,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,94.2,167.5,53.615642850535664,Q4
Female,1,0,0,32,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,74.4,2276.95,53.56132630516214,Q4
Male,0,0,0,12,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,106.7,1253.9,53.54438089113638,Q4
Female,1,1,0,28,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,110.85,3204.4,53.54092940325577,Q4
Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.1,20.1,53.46389832276801,Q4
Male,0,1,0,1,1,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,95.0,95.0,53.38965330341373,Q4
Male,0,0,1,25,1,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,95.9,2448.75,53.36717274757835,Q4
Female,0,0,0,13,1,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,0,Electronic check,89.4,1132.35,53.35232990506883,Q4
Female,1,0,0,8,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),74.05,600.15,53.335936491195625,Q4
Male,0,0,0,6,1,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,1,Electronic check,78.95,494.95,53.06505419230631,Q4
Female,0,0,0,3,1,No,DSL,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,54.2,140.4,53.04807835007564,Q4
Male,0,0,0,55,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,96.8,5283.95,52.93630254634722,Q4
Female,1,0,0,35,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,70.55,2419.0,52.57933964180047,Q4
Male,0,1,0,22,1,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,104.6,2180.55,52.468785315677614,Q4
Male,0,0,0,23,1,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,1,Electronic check,90.6,1943.2,52.36988576500534,Q4
Male,0,0,0,4,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,73.9,280.85,52.10559562061153,Q4
Female,1,0,0,21,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),95.4,2025.1,52.08453482865579,Q4
Female,1,0,0,8,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,75.75,606.25,52.05187246966392,Q4
Male,1,1,0,10,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Electronic check,85.55,851.75,51.96093317510514,Q4
Female,0,0,0,6,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Credit card (automatic),109.9,669.45,51.89420501822835,Q4
Female,1,0,0,2,1,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),56.55,118.25,51.82866967887675,Q4
Male,0,0,0,15,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,49.0,749.25,51.804328723934766,Q4
Female,0,0,0,1,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,48.6,48.6,51.564739890071884,Q4
Male,0,1,0,49,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),99.05,4853.75,51.497176159991234,Q4
Male,0,0,0,2,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,67.75,116.65,51.37868142097213,Q4
Female,0,1,1,43,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),99.3,4209.95,51.18116195241211,Q4
Female,1,1,0,15,1,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,94.65,1285.05,51.18041031623838,Q4
Female,0,0,0,12,1,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,1,Credit card (automatic),79.55,958.25,51.14387293095468,Q4
Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.95,19.95,51.028183392025795,Q4
Male,0,0,0,2,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Mailed check,70.7,129.2,50.950784243380674,Q4
Female,0,1,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.4,19.4,50.9067011579917,Q4
Male,1,1,0,38,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,102.6,4009.2,50.887368892553496,Q4
Male,0,0,0,4,0,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,29.65,118.5,50.803777343348045,Q4
Male,1,0,0,2,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,74.7,165.4,50.72189576119962,Q4
Female,1,0,0,3,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,25.3,77.75,50.528441333624244,Q4
Male,0,0,0,7,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,74.9,490.55,50.491782040704045,Q4
Male,1,1,0,34,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,75.55,2425.4,50.28654084999214,Q4
Female,1,0,0,2,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,70.75,154.85,50.12297456346969,Q4
Female,1,0,0,4,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,48.75,179.85,50.087182956221746,Q4
Male,1,0,0,46,1,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,0,Electronic check,85.0,3969.4,49.90673057592893,Q4
Male,0,0,0,2,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),24.9,49.7,49.843365789196525,Q4
Male,0,0,0,13,1,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,83.2,1060.6,49.81626864806785,Q4
Female,0,1,1,16,1,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,0,Bank transfer (automatic),100.7,1522.7,49.74874969200373,Q4
Female,1,0,0,26,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,91.25,2351.8,49.742203832810304,Q4
Female,0,0,0,30,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,100.2,2983.8,49.60658284920586,Q4
Female,1,0,0,40,1,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),79.2,3233.85,49.58328745096008,Q4
Female,0,0,0,3,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.15,194.2,49.33861457737267,Q4
Male,0,0,0,2,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.3,144.0,49.27235319153194,Q4
Male,0,0,0,3,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Mailed check,75.0,209.1,49.08084586970175,Q4
Male,1,0,0,16,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,86.6,1281.0,49.0431591751434,Q4
Male,1,1,0,24,0,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,0,Bank transfer (automatic),39.1,971.3,49.00042415263865,Q4
Female,0,0,0,1,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,0,Mailed check,75.3,75.3,48.94870687471262,Q4
Male,0,0,0,21,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,84.1,1737.45,48.92036378799396,Q4
Female,0,0,0,2,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),69.75,144.55,48.70644563160719,Q4
Male,0,0,0,12,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),79.95,1043.4,48.70021313354543,Q4
Male,0,0,0,3,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Mailed check,90.7,237.65,48.67925278195343,Q4
Female,1,0,0,7,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,89.15,574.35,48.640332085767625,Q4
Female,0,0,0,21,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,68.65,1493.2,48.479312106845626,Q4
Male,0,0,0,5,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.7,316.9,48.29379870743313,Q4
Female,1,0,0,20,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,Electronic check,94.1,1782.4,48.209495547469686,Q4
Male,0,0,0,9,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,80.8,713.1,48.20796392590732,Q4
Female,0,0,0,47,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,106.4,5127.95,48.11753812056337,Q4
Female,0,1,1,22,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,80.15,1790.65,48.017961404526766,Q4
Female,0,0,0,23,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,93.5,2341.55,47.992198906782676,Q4
Female,1,1,0,17,1,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),85.35,1463.45,47.9170922488345,Q4
Male,1,1,0,16,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),74.3,1178.25,47.77786030892827,Q4
Female,0,0,1,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,45.95,45.95,47.75241675245169,Q4
Female,0,0,0,2,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,70.35,139.25,47.52196327852982,Q4
Male,0,1,1,19,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,1,Electronic check,100.95,1875.55,47.432658696531604,Q4
Female,0,0,0,2,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),70.0,153.05,47.41134334396819,Q4
Female,0,1,1,14,1,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,1,Electronic check,91.65,1301.0,47.26994072623461,Q4
Female,1,1,0,13,0,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,45.3,528.45,47.227595676456396,Q4
Male,0,0,0,3,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,70.3,220.4,47.171875642001986,Q4
Female,0,1,0,60,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,106.15,6411.25,47.04313920859804,Q4
Female,1,0,0,34,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,1,Electronic check,96.35,3190.25,46.942900940285185,Q4
Male,0,0,0,25,1,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,105.5,2686.05,46.92263204301998,Q4
Male,0,0,0,22,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Electronic check,83.05,1799.3,46.72352929187355,Q4
Female,1,0,0,19,1,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,1,Mailed check,105.0,2007.25,46.61013437481619,Q4
Female,1,0,0,30,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,99.7,2967.35,46.45719999316194,Q4
Female,0,0,0,7,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Mailed check,75.45,480.75,46.37523802572952,Q4
Female,1,0,0,66,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),102.85,6976.75,46.33407532581539,Q4
Female,0,0,0,29,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,78.9,2384.15,46.30412752265792,Q4
Female,0,0,0,9,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,43.75,405.7,46.286973425621355,Q4
Male,1,0,0,65,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Electronic check,109.05,7108.2,46.19607210766983,Q4
Female,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,44.0,44.0,46.09984863249206,Q4
Male,0,0,0,35,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,0,Electronic check,83.15,2848.45,46.00616793038788,Q4
Female,0,1,1,39,1,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,1,Mailed check,59.85,2341.5,45.91616311966197,Q4
Female,1,0,0,57,0,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,55.0,3094.05,45.82274935171033,Q4
Male,1,0,0,2,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,44.95,85.15,45.780676718955604,Q4
Female,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,45.95,45.95,45.6403121040065,Q4
Male,0,1,1,38,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),101.15,3956.7,45.50896958606375,Q4
Male,0,0,0,10,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.0,740.0,45.39103806187568,Q4
Male,0,0,0,34,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,106.35,3549.25,45.36806748486433,Q4
Female,0,1,0,30,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,85.0,2624.25,44.860241762890034,Q4
Male,0,0,0,11,0,No phone service,DSL,No,No,Yes,No,Yes,No,One year,1,Electronic check,41.6,470.6,44.852368989863265,Q4
Male,0,0,0,28,1,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,1,Credit card (automatic),94.5,2659.4,44.578403026155904,Q4
Male,0,0,0,13,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,0,Mailed check,98.15,1230.25,44.519935020095204,Q4
Female,0,0,0,7,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),75.1,552.95,44.51528851109441,Q4
Female,0,0,0,1,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,1,Electronic check,50.8,50.8,44.496927304660275,Q4
Male,0,1,0,71,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),108.55,7616.0,44.440251237886066,Q4
Female,1,0,0,7,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,48.2,340.35,44.33457074256077,Q4
Male,0,0,0,10,1,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,110.1,1043.3,44.229969913066725,Q4
Female,0,1,1,9,1,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,1,Electronic check,75.85,647.5,44.18196208437658,Q4
Female,0,1,1,21,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,102.8,2110.15,44.16730945277596,Q4
Female,0,0,0,33,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,100.0,3320.6,43.842004137627036,Q4
Male,0,0,0,9,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,75.85,724.65,43.798683293063725,Q4
Male,1,1,0,55,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.0,4052.4,43.65313886175642,Q4
Female,0,0,0,22,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,89.25,1907.85,43.5684907816355,Q4
Male,1,1,0,27,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,Electronic check,95.55,2510.2,43.51982483224191,Q4
Female,1,0,0,16,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,84.75,1350.15,43.38304405467156,Q4
Male,0,1,1,22,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Mailed check,100.05,2090.25,43.37556429756952,Q4
Male,1,1,0,57,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,0,Electronic check,100.6,5746.15,43.345973748132316,Q4
