gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,risk_churn_percent,risk_quartile
Female,1,0,0,5,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Credit card (automatic),75.55,349.65,25.125679367447972,Q3
Female,1,1,0,58,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,1,Bank transfer (automatic),97.8,5458.8,24.780258849086835,Q3
Male,0,1,0,55,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,96.75,5238.9,24.749674312160263,Q3
Male,0,0,0,29,1,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,94.2,2607.6,24.710947335593765,Q3
Male,0,0,0,35,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,0,Electronic check,95.5,3418.2,24.595205144497356,Q3
Female,0,1,0,19,1,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,1,Mailed check,59.8,1130.85,24.592533604473303,Q3
Male,1,1,0,16,1,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),54.55,825.1,24.47169920551236,Q3
Female,0,0,0,4,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,0,Credit card (automatic),50.7,151.3,24.42128544414101,Q3
Male,1,1,1,1,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,1,Credit card (automatic),49.25,49.25,24.42123588160568,Q3
Female,0,0,0,5,1,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,64.0,370.25,24.381580741612492,Q3
Male,0,0,0,7,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),69.15,488.65,24.32697649726762,Q3
Female,0,1,1,28,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,81.05,2227.1,24.2423202913336,Q3
Male,0,1,0,17,0,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,1,Mailed check,49.8,836.35,24.217983275240645,Q3
Female,0,1,0,67,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),109.7,7344.45,24.191283562889826,Q3
Female,1,1,1,29,0,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,1,Mailed check,35.65,1025.15,24.18328855450861,Q3
Male,0,1,1,34,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),97.7,3410.0,24.018436690742075,Q3
Female,0,0,0,22,1,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,1,Electronic check,89.05,1886.25,24.01784387537525,Q3
Male,0,1,0,22,1,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,0,Credit card (automatic),95.9,2234.95,24.009819646354757,Q3
Male,0,0,0,3,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,1,Mailed check,50.25,152.3,23.932135008720326,Q3
Male,0,1,0,14,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,0,Bank transfer (automatic),48.8,664.4,23.79026626220985,Q3
Female,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.55,19.55,23.734974866877405,Q3
Female,1,0,0,22,1,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,1,Mailed check,69.75,1545.4,23.66814840505052,Q3
Female,1,1,0,65,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Electronic check,106.25,6979.8,23.544176009391915,Q3
Female,0,1,0,43,1,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,94.1,4107.3,23.52517587458965,Q3
Male,0,1,0,3,1,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,1,Mailed check,55.8,154.55,23.438837617646165,Q3
Male,0,0,0,24,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Credit card (automatic),79.85,2001.0,23.429099457328206,Q3
Female,0,1,1,48,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,1,Credit card (automatic),105.25,4997.5,23.399500334930092,Q3
Female,0,1,1,22,1,No,DSL,No,Yes,No,No,Yes,Yes,One year,1,Bank transfer (automatic),69.5,1498.2,23.38564092050545,Q3
Female,1,1,0,52,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,109.1,5647.95,23.363869797268194,Q3
Female,0,1,0,10,1,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),67.8,653.15,23.35594920480099,Q3
Female,0,1,0,52,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,1,Credit card (automatic),102.7,5138.1,23.25086685157084,Q3
Male,0,1,1,37,1,No,Fiber optic,No,No,No,No,Yes,Yes,One year,0,Credit card (automatic),91.2,3247.55,23.15947700787197,Q3
Male,0,0,0,17,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,25.65,440.2,23.10321933297006,Q3
Female,0,1,0,47,1,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),58.6,2723.4,23.02912808323138,Q3
Female,0,0,0,3,1,No,DSL,No,No,Yes,No,Yes,Yes,One year,1,Electronic check,69.95,220.45,22.978850742683775,Q3
Female,0,1,1,9,1,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,1,Mailed check,55.3,501.2,22.97629136234709,Q3
Female,0,0,0,3,1,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,0,Electronic check,83.75,247.25,22.970005036665476,Q3
Male,1,0,0,30,1,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,1,Credit card (automatic),90.5,2595.85,22.87580501919903,Q3
Female,1,0,0,7,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,1,Mailed check,51.3,419.35,22.875543200702737,Q3
Female,0,0,1,1,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,0,Mailed check,51.2,51.2,22.79509944641811,Q3
Male,0,0,0,6,0,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),30.5,208.7,22.69718236757068,Q3
Female,0,0,0,42,1,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,0,Credit card (automatic),54.55,2455.05,22.69244168545196,Q3
Female,0,0,1,4,0,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,1,Mailed check,57.2,223.75,22.631884713817808,Q3
Female,0,1,1,36,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,1,Bank transfer (automatic),97.35,3457.9,22.53743479756226,Q3
Male,0,1,0,61,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,114.1,7132.15,22.519365287122763,Q3
Female,0,0,0,48,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,103.85,4946.05,22.505427837317743,Q3
Female,0,0,1,15,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),69.0,994.8,22.415779609542575,Q3
Female,0,0,0,1,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,1,Electronic check,49.9,49.9,22.375827279446398,Q3
Male,0,0,0,3,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.85,64.55,22.32731498647496,Q3
Female,0,0,0,36,1,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,1,Electronic check,87.55,3078.1,22.29418701927523,Q3
Female,1,0,0,20,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Credit card (automatic),85.8,1727.5,22.155018916960216,Q3
Female,0,0,0,54,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,0,Electronic check,111.1,6014.85,22.14128165371269,Q3
Male,0,0,0,1,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Credit card (automatic),49.8,49.8,22.117957188468644,Q3
Female,0,0,0,1,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,25.75,25.75,22.051791707453926,Q3
Female,0,0,0,18,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,50.3,913.3,22.041018754202028,Q3
Female,0,1,1,70,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,110.2,7689.8,22.03036448291642,Q3
Female,0,0,1,3,1,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,1,Bank transfer (automatic),64.5,177.4,22.023034112930517,Q3
Male,1,0,0,35,1,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,0,Credit card (automatic),91.0,3180.5,22.02062624852062,Q3
Female,0,1,0,40,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,0,Bank transfer (automatic),105.75,4228.55,21.923424065396535,Q3
Female,0,0,0,8,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,0,Electronic check,75.6,535.55,21.87919036518682,Q3
Male,0,0,0,55,1,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,1,Mailed check,100.9,5552.05,21.83574188604327,Q3
Female,0,1,1,18,1,No,DSL,No,No,No,No,Yes,No,Month-to-month,0,Mailed check,55.95,1082.8,21.81829393975148,Q3
Male,0,1,1,21,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,26.05,565.75,21.81200290246931,Q3
Male,0,0,0,25,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,69.75,1729.35,21.775451287675224,Q3
Female,1,0,0,7,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),76.45,503.6,21.75087902463612,Q3
Male,0,0,0,30,1,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,1,Bank transfer (automatic),97.0,3021.3,21.68645684539248,Q3
Male,0,0,0,10,1,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,1,Credit card (automatic),72.15,794.25,21.658808167365198,Q3
Female,1,1,0,63,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,103.5,6479.4,21.655018493639762,Q3
Male,0,0,0,44,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,111.5,4915.15,21.634084962670403,Q3
Female,0,0,0,2,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,0,Mailed check,49.2,103.7,21.62194084601272,Q3
Male,0,0,0,32,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),80.35,2596.15,21.5944903504601,Q3
Male,0,0,0,19,1,No,DSL,No,Yes,No,Yes,No,Yes,One year,1,Bank transfer (automatic),65.35,1231.85,21.591684933276998,Q3
Male,1,1,0,21,1,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),64.95,1339.8,21.577485361063665,Q3
Male,0,0,0,20,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,1,Credit card (automatic),55.0,1165.55,21.49295035031966,Q3
Female,0,1,0,18,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),95.95,1745.5,21.387882561431798,Q3
Female,1,1,0,55,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),51.65,2838.55,21.37385762790688,Q3
Male,0,1,0,18,1,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,0,Electronic check,78.2,1468.75,21.35859066634721,Q3
Female,0,0,0,41,1,Yes,DSL,No,Yes,No,No,No,No,One year,1,Credit card (automatic),56.3,2364.0,21.258743596555764,Q3
Female,0,1,0,56,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,1,Electronic check,98.0,5270.6,21.250053002019136,Q3
Female,0,1,0,70,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,110.5,7752.05,21.200124045210796,Q3
Female,0,1,1,12,1,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,1,Credit card (automatic),58.35,740.55,21.125235100729373,Q3
Male,0,0,0,8,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,43.55,335.4,21.109993093928654,Q3
Male,0,0,0,15,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,51.55,765.5,21.091378038092113,Q3
Female,0,0,0,12,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.1,223.6,21.046420997730447,Q3
Female,1,1,0,20,1,No,Fiber optic,No,No,No,No,Yes,Yes,One year,1,Bank transfer (automatic),91.0,1859.5,21.01994209779922,Q3
Male,0,0,0,16,1,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,1,Credit card (automatic),89.05,1448.6,21.007228009429816,Q3
Male,0,0,0,26,1,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,1,Mailed check,84.3,2281.6,20.930964507980843,Q3
Male,1,1,0,57,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,89.85,4925.35,20.867064650864446,Q3
Female,0,1,0,59,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,1,Credit card (automatic),109.15,6557.75,20.841199843585894,Q3
Male,0,0,0,46,1,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,1,Credit card (automatic),89.15,4245.55,20.82784502903472,Q3
Female,0,1,0,7,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),50.3,355.1,20.748624539172848,Q3
Female,0,0,0,22,1,No,DSL,No,Yes,Yes,No,Yes,No,One year,0,Bank transfer (automatic),65.25,1441.8,20.741251480499027,Q3
Female,1,1,0,40,1,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,1,Credit card (automatic),99.2,4062.2,20.73296147865164,Q3
Female,0,0,0,36,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),104.8,3886.45,20.715006180756827,Q3
Male,0,0,0,19,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),45.0,865.85,20.623033585269166,Q3
Female,0,1,0,16,0,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,49.95,810.2,20.614720149785782,Q3
Male,0,0,0,24,1,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,1,Electronic check,85.95,2107.15,20.59281333043682,Q3
Male,0,1,0,60,1,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,1,Electronic check,94.4,5610.25,20.535223210739538,Q3
Male,0,1,0,29,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),80.15,2265.25,20.528032201719807,Q3
Male,0,1,0,44,1,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,1,Credit card (automatic),84.8,3626.35,20.497166957393958,Q3
Male,1,1,0,57,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,Bank transfer (automatic),95.25,5427.05,20.413132633970214,Q3
Male,0,1,1,39,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,0,Electronic check,100.0,3835.55,20.412511757666252,Q3
Male,0,1,1,18,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,0,Mailed check,95.15,1779.95,20.404741818320595,Q3
Female,1,0,0,40,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),103.75,4188.4,20.292160823960753,Q3
Female,0,0,0,59,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,1,Bank transfer (automatic),99.45,5623.7,20.246491145865882,Q3
Male,0,0,0,61,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,0,Electronic check,104.0,6363.45,20.23897245665262,Q3
Male,0,0,0,12,1,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,1,Electronic check,67.25,832.3,20.20846954154731,Q3
Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),19.75,19.75,20.056290842261095,Q3
Male,0,1,0,3,0,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,0,Mailed check,35.1,101.1,20.00417252621259,Q3
Female,0,0,0,56,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.7,1051.9,19.96986438692987,Q3
Female,0,1,1,33,1,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,0,Credit card (automatic),88.6,2888.7,19.93806309611625,Q3
Female,1,1,0,40,0,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,39.3,1637.4,19.87456072168493,Q3
Female,1,0,0,69,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),110.25,7467.55,19.861050064125134,Q3
Male,0,0,0,19,1,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,1,Credit card (automatic),61.55,1093.2,19.810836499490154,Q3
Female,0,1,0,54,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,0,Bank transfer (automatic),106.55,5763.3,19.684068807431547,Q3
Male,1,1,0,43,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),100.55,4304.0,19.646240988215887,Q3
Female,0,1,1,13,1,No,DSL,No,No,No,No,No,Yes,Month-to-month,0,Electronic check,55.95,734.35,19.604965617178554,Q3
Male,0,0,0,42,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,1,Electronic check,99.0,4298.45,19.502372048086215,Q3
Male,0,1,0,29,0,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,45.9,1332.4,19.46740879422047,Q3
Female,0,1,1,23,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Electronic check,85.6,1868.4,19.462316949253232,Q3
Male,0,0,0,9,1,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,1,Mailed check,69.5,653.25,19.437441778414243,Q3
Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),19.65,19.65,19.431467121081184,Q3
Male,0,1,0,8,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,0,Electronic check,75.0,632.95,19.364934924474312,Q3
Female,1,1,0,39,1,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,0,Mailed check,99.1,3877.95,19.331358295915578,Q3
Female,1,1,1,28,0,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,35.9,973.65,19.270962691835887,Q3
Female,0,1,1,6,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.85,119.3,19.209651384573874,Q3
Male,0,0,0,19,1,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,0,Mailed check,89.95,1682.4,19.20396956421393,Q3
Female,0,1,1,10,1,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,1,Electronic check,65.5,616.9,19.18740155666593,Q3
Female,0,1,1,23,1,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,0,Electronic check,83.8,1900.25,19.178586933300657,Q3
Male,0,1,1,43,0,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,0,Credit card (automatic),29.3,1224.05,18.994709092764488,Q3
Female,1,0,0,56,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,1,Electronic check,111.95,6418.9,18.978317032744826,Q3
Male,0,0,0,3,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),20.75,67.1,18.938458808921,Q3
Female,1,0,0,30,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,0,Credit card (automatic),91.7,2758.15,18.867390469717144,Q3
Female,0,0,0,36,1,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Credit card (automatic),94.8,3565.65,18.866765486688642,Q3
Female,0,1,0,67,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),105.7,6816.95,18.851282132538792,Q3
Male,0,0,0,41,1,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),55.7,2237.55,18.817814929844552,Q3
Male,0,0,0,11,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,70.2,760.05,18.7073187577631,Q3
Female,0,0,0,13,1,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,78.75,995.35,18.687598302182685,Q3
Male,0,0,0,10,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,20.0,185.4,18.681220325467624,Q3
Male,0,0,0,18,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,1,Credit card (automatic),90.7,1597.25,18.661960413326163,Q3
Female,0,0,0,1,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,0,Electronic check,49.95,49.95,18.640366329727446,Q3
Female,0,0,1,9,1,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,1,Credit card (automatic),69.4,571.45,18.62273732409561,Q3
Female,1,0,0,37,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),106.75,4056.75,18.60012814844401,Q3
Female,1,1,0,66,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),108.1,7181.95,18.57555110050557,Q3
Male,0,1,1,54,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,1,Electronic check,105.2,5637.85,18.553221188438002,Q3
Male,0,0,0,3,1,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,69.35,191.35,18.477765621836287,Q3
Male,1,1,0,18,1,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,1,Credit card (automatic),59.1,1011.05,18.403681994136512,Q3
Female,0,0,0,15,1,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,1,Mailed check,55.7,899.8,18.371601229687027,Q3
Female,0,1,0,18,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,1,Mailed check,50.3,908.75,18.33676441480548,Q3
Male,0,1,1,2,1,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,0,Mailed check,56.7,113.55,18.298675102216883,Q3
Male,0,0,0,15,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.8,309.4,18.2844173226041,Q3
Male,0,0,0,40,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,1,Electronic check,51.1,2092.9,18.276002774176803,Q3
Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.3,20.3,18.241662198271808,Q3
Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.25,20.25,18.241662198271808,Q3
Male,0,0,0,7,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,23.5,173.0,18.210057037158776,Q3
Male,0,1,0,10,1,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,1,Credit card (automatic),54.95,568.85,18.091837818519775,Q3
Female,0,0,0,11,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),20.3,246.3,18.068565897895063,Q3
Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,20.55,20.55,18.06666166052251,Q3
Male,0,0,0,54,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,0,Credit card (automatic),89.4,4869.5,18.04355420737939,Q3
Female,0,0,0,4,1,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,1,Mailed check,60.4,272.15,18.02080368486371,Q3
Male,0,1,0,52,1,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,1,Credit card (automatic),95.65,5088.4,18.017887242091707,Q3
Male,0,1,1,47,1,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,0,Electronic check,54.25,2538.2,17.975536614302104,Q3
Male,0,0,1,16,1,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,69.1,1083.7,17.951784569129277,Q3
Female,0,0,0,15,1,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,0,Electronic check,86.2,1270.2,17.950849694103184,Q3
Female,0,1,0,14,1,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,0,Mailed check,105.95,1348.9,17.935472170613124,Q3
Female,1,0,0,26,1,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,1,Electronic check,66.05,1652.4,17.850707623613538,Q3
Female,0,0,0,15,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,0,Electronic check,48.85,736.8,17.80983527697202,Q3
Female,0,1,1,68,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),109.05,7508.55,17.760526767975016,Q3
Male,0,0,0,37,1,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,1,Electronic check,91.15,3369.25,17.72904383365836,Q3
Female,0,0,0,1,0,No phone service,DSL,No,No,No,No,No,No,One year,0,Mailed check,25.85,25.85,17.714731910401554,Q3
Female,0,1,0,26,1,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,73.05,1959.5,17.66961953806098,Q3
Female,0,0,1,14,1,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,1,Credit card (automatic),59.8,824.85,17.52553636267093,Q3
Male,0,0,0,68,1,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,1,Credit card (automatic),76.9,5023.0,17.512621824446054,Q3
Male,0,0,0,46,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,0,Electronic check,108.65,4903.2,17.457363925789124,Q3
Female,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.4,20.4,17.42064328730835,Q3
Female,1,1,0,62,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,1,Electronic check,104.85,6312.9,17.416111707073867,Q3
Male,0,0,0,12,1,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,0,Bank transfer (automatic),81.7,858.6,17.275690786367097,Q3
Male,0,1,0,31,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,0,Electronic check,93.8,3019.5,17.241693334592853,Q3
Male,0,0,0,20,1,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),108.2,2203.7,17.240669060484663,Q3
Female,0,1,0,21,0,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,0,Electronic check,28.5,629.35,17.191282931237577,Q3
Male,0,1,1,55,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Bank transfer (automatic),85.5,4713.4,17.16976655721799,Q3
Male,0,1,1,8,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Credit card (automatic),51.3,411.6,17.158712671043748,Q3
