customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,risk_churn - per cent,risk_quartile
6266-QHOJZ,Female,0,0,0,65,1,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,1,Electronic check,89.85,5844.65,0,8.256361342592125,Q2
4328-VUFWD,Female,0,0,0,39,1,No,DSL,No,No,No,Yes,No,Yes,One year,0,Electronic check,59.3,2209.15,0,8.250863311124943,Q2
9924-JPRMC,Male,0,0,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,118.2,8547.15,0,8.246012974334556,Q2
9362-MWODR,Female,0,0,1,40,1,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,1,Credit card (automatic),64.1,2460.35,0,8.244313270627156,Q2
4137-JOPHL,Female,0,0,0,50,1,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,1,Bank transfer (automatic),89.7,4304.5,0,8.229213397360793,Q2
3324-OIRTO,Male,0,1,1,71,1,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),104.65,7288.4,0,8.228840780805786,Q2
6620-HVDUJ,Male,0,0,0,24,1,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,0,Bank transfer (automatic),60.45,1440.75,0,8.218610015132297,Q2
0716-BQNDX,Male,1,0,0,57,1,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,0,Electronic check,93.75,5625.55,0,8.212521112814139,Q2
5032-USPKF,Female,0,0,0,38,1,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,0,Bank transfer (automatic),84.1,3187.65,0,8.209852721400068,Q2
7136-IHZJA,Female,0,1,1,40,1,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,1,Mailed check,71.35,2847.2,0,8.209365770608315,Q2
2391-IPLOP,Male,0,1,1,50,1,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,1,Electronic check,69.65,3442.15,0,8.208600058956586,Q2
9350-ZXYJC,Female,0,0,0,4,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),25.3,116.95,0,8.187075076782127,Q2
4091-TVOCN,Male,0,0,1,48,1,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,1,Credit card (automatic),78.75,3682.45,0,8.186943652240615,Q2
0960-HUWBM,Male,0,1,1,65,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),104.1,6700.05,0,8.180782436980664,Q2
2967-MXRAV,Male,0,1,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,18.8,18.8,0,8.179644662792992,Q2
5795-KTGUD,Female,0,1,0,68,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),110.8,7553.6,0,8.155514694705863,Q2
4223-BKEOR,Female,0,0,1,21,1,No,DSL,Yes,No,Yes,No,No,Yes,One year,0,Mailed check,64.85,1336.8,0,8.143479243945304,Q2
3354-OADJP,Female,0,0,0,8,1,No,DSL,Yes,No,No,Yes,No,No,One year,0,Bank transfer (automatic),54.25,447.75,0,8.143479143218354,Q2
2724-FJDYW,Male,0,0,1,39,0,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,0,Bank transfer (automatic),54.85,2191.7,0,8.134093004456687,Q2
2483-XSSMZ,Female,0,0,0,39,1,No,DSL,Yes,No,No,No,No,No,One year,1,Electronic check,47.85,1886.4,0,8.12726045273167,Q2
8777-MBMTS,Female,1,1,0,65,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),105.85,6725.5,0,8.126592967899224,Q2
8263-QMNTJ,Male,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,115.55,8425.3,0,8.12656816112148,Q2
0607-MVMGC,Male,0,1,1,45,1,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,0,Credit card (automatic),78.75,3600.65,0,8.125762198143589,Q2
0742-LAFQK,Male,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,1,Electronic check,99.15,7422.1,0,8.124524131356905,Q2
5562-BETPV,Male,0,1,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.65,19.65,0,8.122931690825693,Q2
1226-JZNKR,Female,0,1,1,8,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Electronic check,19.8,160.05,0,8.11382436569337,Q2
4837-QUSFT,Female,0,1,0,65,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,1,Bank transfer (automatic),100.15,6643.5,0,8.111653822539946,Q2
0458-HEUZG,Female,0,0,0,13,0,No phone service,DSL,No,No,Yes,Yes,No,No,Two year,0,Mailed check,35.4,450.4,0,8.106674921303284,Q2
9866-OCCKE,Female,1,1,0,72,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Mailed check,109.75,8075.35,0,8.106254585999782,Q2
6196-HBOBZ,Male,0,1,0,65,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,1,Electronic check,99.35,6347.55,0,8.10233819487509,Q2
2830-LEWOA,Male,0,1,1,61,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,0,Credit card (automatic),103.9,6449.15,0,8.098340564341603,Q2
8853-TZDGH,Female,0,0,0,72,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),111.6,8012.75,0,8.074822151844458,Q2
4654-DLAMQ,Female,1,1,0,64,1,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,0,Bank transfer (automatic),97.0,6430.9,0,8.074704010303476,Q2
2239-CFOUJ,Male,0,1,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.4,20.4,0,8.073223237282082,Q2
9555-SAHUZ,Female,0,1,1,38,1,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,0,Electronic check,54.5,2076.05,0,8.067966286997903,Q2
2651-ZCBXV,Male,0,0,0,54,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,1,Credit card (automatic),108.0,5760.65,0,8.067088998355505,Q2
7010-ZMVBF,Female,0,1,1,18,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.45,357.0,0,8.058376752959402,Q2
2550-QHZGP,Male,0,0,0,7,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.5,128.6,0,8.040362787659985,Q2
9933-QRGTX,Female,0,1,0,60,1,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,1,Electronic check,97.2,5611.75,0,8.037207431120914,Q2
8565-HBFNN,Male,0,1,0,69,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,1,Credit card (automatic),107.2,7317.1,0,8.034264331969903,Q2
9931-KGHOA,Female,0,1,0,46,1,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),55.0,2473.95,0,8.02096931071608,Q2
6992-TKNYO,Male,0,1,0,38,1,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,0,Credit card (automatic),69.0,2669.45,0,8.01443354151794,Q2
9432-RUVSL,Female,0,0,0,48,1,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),102.5,4904.25,0,8.013399321930143,Q2
5278-PNYOX,Female,0,0,0,49,1,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),100.65,4917.75,0,8.010965915887398,Q2
2636-SJDOU,Male,0,0,0,64,1,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,1,Credit card (automatic),84.3,5289.05,0,8.00424117823579,Q2
7718-UPSKJ,Female,0,1,0,69,1,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,1,Credit card (automatic),106.4,7251.9,0,8.00395265660158,Q2
9386-LDCZR,Male,0,0,0,43,1,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,1,Credit card (automatic),90.65,3882.3,0,7.995725085092942,Q2
2408-PSJVE,Male,0,1,1,44,1,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,1,Mailed check,61.9,2924.05,0,7.993249193827411,Q2
1291-CUOCY,Male,0,1,0,72,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),110.6,7962.2,0,7.992598325093277,Q2
2673-ZALNP,Female,0,0,0,7,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.9,173.15,0,7.9920026953165495,Q2
5578-NKCXI,Female,0,1,1,58,1,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,0,Credit card (automatic),99.25,5846.65,0,7.985982761467401,Q2
8659-HDIYE,Female,1,0,0,64,1,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,0,Credit card (automatic),74.65,4869.35,0,7.985662981716531,Q2
0134-XWXCE,Female,1,0,0,44,1,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,0,Bank transfer (automatic),74.85,3268.05,0,7.98489804182797,Q2
0496-AHOOK,Male,0,1,0,24,1,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,0,Bank transfer (automatic),74.4,1712.9,0,7.984724448698528,Q2
5269-NRGDP,Male,0,1,1,42,1,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,0,Electronic check,73.15,3088.25,0,7.9811955706018844,Q2
8309-PPCED,Female,0,1,0,72,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),110.45,7982.5,0,7.956809893647277,Q2
9861-PDSZP,Female,0,0,0,72,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),108.05,7806.6,0,7.942875110162419,Q2
1832-PEUTS,Male,0,1,1,62,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,1,Credit card (automatic),89.1,5411.65,0,7.942863155461286,Q2
5260-UMPWX,Female,0,1,1,26,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),20.25,493.95,0,7.936572863697765,Q2
0384-LPITE,Male,0,0,0,40,0,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,0,Credit card (automatic),62.05,2511.55,0,7.933704368167013,Q2
9200-NLNPD,Male,0,1,0,56,0,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),54.05,2959.8,0,7.922217053047465,Q2
8041-TMEID,Male,1,1,0,63,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,0,Credit card (automatic),108.5,6991.9,0,7.918243247744802,Q2
6257-DTAYD,Male,0,1,0,71,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,1,Credit card (automatic),104.15,7365.3,0,7.917361193885772,Q2
9822-BIIGN,Male,0,1,1,53,1,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,0,Electronic check,71.85,3827.9,0,7.914224088160142,Q2
0983-TATYJ,Female,0,1,0,33,1,No,DSL,No,No,No,Yes,No,No,One year,1,Mailed check,51.45,1758.9,0,7.911908026714238,Q2
7353-YOWFP,Female,0,0,0,7,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.25,129.15,0,7.900211169749298,Q2
0221-NAUXK,Male,0,0,1,10,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),19.95,219.5,0,7.8914983135590075,Q2
1038-RQOST,Male,0,1,1,19,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.6,414.95,0,7.889647046859973,Q2
1729-VLAZJ,Female,0,0,1,10,0,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,0,Mailed check,40.25,411.45,0,7.881814913856881,Q2
3621-CHYVB,Female,0,1,0,57,0,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,1,Bank transfer (automatic),49.9,2782.4,0,7.874814308075792,Q2
2988-QRAJY,Male,0,0,0,69,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Credit card (automatic),110.05,7430.75,0,7.869158640718732,Q2
2834-JKOOW,Female,0,0,0,15,0,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,One year,0,Mailed check,45.9,693.45,0,7.867867569217829,Q2
5203-XEHAX,Female,0,0,0,34,1,No,DSL,Yes,Yes,No,No,No,Yes,One year,0,Electronic check,64.35,2053.05,0,7.842078667600513,Q2
6341-JVQGF,Female,0,1,1,31,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,1,Mailed check,81.15,2545.75,0,7.82067221631492,Q2
6308-CQRBU,Female,0,1,0,71,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,0,Electronic check,109.25,7707.7,0,7.818948440157729,Q2
7407-SUJIZ,Male,0,0,0,25,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.6,541.5,0,7.817091735481048,Q2
6265-SXWBU,Male,0,1,1,69,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,0,Credit card (automatic),95.75,6511.25,0,7.804383412472513,Q2
3823-KYNQY,Male,0,0,0,12,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),24.95,280.4,0,7.799824411881648,Q2
6131-IUNXN,Female,0,1,1,19,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.2,382.2,0,7.783037923802021,Q2
4697-LUPSU,Male,0,1,1,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.2,34.75,0,7.776756240158797,Q2
7923-IYJWY,Male,1,0,0,67,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),116.1,7839.85,0,7.772234838067142,Q2
0661-KBKPA,Male,0,1,1,53,1,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,1,Mailed check,78.75,3942.45,0,7.760874632787289,Q2
7707-PYBBH,Male,0,0,0,40,1,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,1,Mailed check,61.9,2647.1,0,7.760302780501657,Q2
7156-MXBJE,Female,0,0,0,43,1,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,0,Credit card (automatic),85.1,3662.25,0,7.751358964934349,Q2
4134-BSXLX,Male,0,1,0,28,1,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,0,Mailed check,60.9,1785.65,0,7.743053523874101,Q2
6408-OTUBZ,Female,0,0,0,66,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,1,Bank transfer (automatic),104.55,6779.05,0,7.740644072859252,Q2
1064-FBXNK,Male,0,1,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),19.85,19.85,0,7.732244860668472,Q2
4670-TABXH,Male,0,1,0,72,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),109.75,7758.9,0,7.728765694395112,Q2
9467-ROOLM,Female,0,0,0,25,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.05,461.3,0,7.71232725501705,Q2
4378-BZYFP,Male,0,0,0,17,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,20.5,365.8,0,7.711103944737566,Q2
7089-RKVSZ,Male,0,1,1,8,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,24.4,203.95,0,7.710759246614413,Q2
9473-CBZOP,Female,0,0,0,28,1,Yes,DSL,Yes,No,Yes,No,No,No,One year,0,Mailed check,59.0,1654.45,0,7.705468044438934,Q2
6586-PSJOX,Male,0,0,1,15,1,No,DSL,No,No,Yes,Yes,No,No,One year,0,Credit card (automatic),55.2,864.55,0,7.703856454522345,Q2
3115-JPJDD,Female,0,1,0,59,1,No,Fiber optic,Yes,No,Yes,No,No,No,One year,1,Credit card (automatic),81.25,4639.45,0,7.685436733252832,Q2
8610-ZIKJJ,Female,0,1,1,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.3,31.9,0,7.678722112403802,Q2
5049-MUBWG,Male,0,0,0,26,1,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,0,Bank transfer (automatic),75.0,1908.35,0,7.672736502039464,Q2
9691-HKOVS,Female,0,1,0,55,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,1,Electronic check,90.15,4916.95,0,7.671572260717769,Q2
0967-BMLBD,Female,0,1,1,11,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,20.0,196.35,0,7.6590940153109,Q2
0980-FEXWF,Male,0,1,1,26,1,No,DSL,No,No,Yes,No,No,No,One year,0,Mailed check,50.35,1285.8,0,7.658601080402175,Q2
5504-WSIUR,Female,0,0,0,70,1,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,1,Bank transfer (automatic),90.25,6385.95,0,7.656402127647743,Q2
8109-YUOHE,Male,0,0,0,17,1,No,DSL,Yes,Yes,No,No,No,No,One year,0,Mailed check,56.1,946.95,0,7.653308659956531,Q2
8681-ICONS,Male,0,1,1,29,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.65,654.85,0,7.642272120123872,Q2
7508-KBIMB,Male,0,1,1,24,1,No,DSL,Yes,No,Yes,No,No,No,One year,1,Credit card (automatic),56.25,1454.25,0,7.636809051331273,Q2
8823-RLPWL,Female,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Credit card (automatic),110.65,8065.65,0,7.633298181348562,Q2
6616-AALSR,Female,0,1,1,65,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,1,Credit card (automatic),104.3,6725.3,0,7.632180221735951,Q2
2387-KDZQY,Male,0,0,0,17,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,20.1,279.5,0,7.608119663792372,Q2
6500-JVEGC,Male,0,0,0,68,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,0,Bank transfer (automatic),101.35,7110.75,0,7.59113506479952,Q2
2522-WLNSF,Female,1,1,0,34,1,No,DSL,No,No,Yes,Yes,Yes,No,One year,0,Bank transfer (automatic),64.2,2106.3,0,7.561527514834224,Q2
6727-IOTLZ,Male,0,1,0,14,1,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,0,Mailed check,81.95,1181.75,0,7.5456998262597414,Q2
0519-DRGTI,Female,0,1,1,20,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.35,442.6,0,7.542760045129859,Q2
4049-ZPALD,Female,0,1,0,64,1,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),99.0,6375.8,0,7.542583732728564,Q2
1247-QBVSH,Female,0,1,1,43,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,0,Mailed check,50.2,2169.4,0,7.53046244196236,Q2
2682-KEVRP,Female,1,0,0,22,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,20.05,417.0,0,7.5251766777420235,Q2
3213-VVOLG,Male,0,1,1,0,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.35,,0,7.520010825870529,Q2
4385-ZKVNW,Male,0,1,1,44,1,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,1,Bank transfer (automatic),54.9,2549.1,0,7.5121071017676355,Q2
2164-SOQXL,Female,0,1,1,20,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.05,406.05,0,7.508176884753887,Q2
4199-QHJNM,Male,1,1,0,67,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),102.9,6989.7,0,7.507919758291126,Q2
4367-NUYAO,Male,0,1,1,0,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.75,,0,7.494850339850282,Q2
1097-FSPVW,Female,0,0,0,42,1,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,0,Credit card (automatic),54.55,2455.05,0,7.479056129216658,Q2
5857-XRECV,Female,0,0,1,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),20.5,38.25,0,7.468919813192046,Q2
8819-ZBYNA,Female,0,1,0,58,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,1,Credit card (automatic),109.1,6393.65,0,7.467381623279615,Q2
4616-ULAOA,Female,0,1,1,65,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),110.8,7245.9,0,7.466947070946454,Q2
9402-ROUMJ,Female,0,1,1,67,1,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,1,Bank transfer (automatic),100.25,6689.0,0,7.455090488084156,Q2
9938-ZREHM,Female,0,1,0,37,1,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,0,Mailed check,72.1,2658.4,0,7.445393815345984,Q2
5724-BIDBU,Male,0,1,0,49,1,Yes,DSL,Yes,No,No,No,No,No,One year,1,Electronic check,55.35,2633.95,0,7.444818875938358,Q2
9313-QOLTZ,Male,0,0,0,26,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.9,518.3,0,7.442463786079783,Q2
6506-EYCNH,Female,0,1,1,28,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Bank transfer (automatic),19.55,543.8,0,7.436777517124941,Q2
7758-UJWYS,Male,0,1,1,34,0,No phone service,DSL,No,No,No,Yes,Yes,No,Two year,1,Electronic check,40.55,1325.85,0,7.41916963210743,Q2
8573-JGCZW,Male,0,0,0,17,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),19.65,351.55,0,7.411269107784116,Q2
0661-WCQNQ,Male,0,1,0,22,1,No,DSL,Yes,No,No,Yes,No,No,One year,1,Credit card (automatic),56.25,1292.2,0,7.406960496218032,Q2
0266-CLZKZ,Female,0,1,1,67,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),105.65,6717.9,0,7.390975571383892,Q2
9928-BZVLZ,Female,0,0,0,12,0,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,0,Mailed check,49.85,552.1,0,7.379387089239183,Q2
5372-FBKBN,Female,0,0,1,21,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.75,452.2,0,7.3365765614115315,Q2
3022-BEXHZ,Male,0,1,1,67,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),111.2,7530.8,0,7.332128953316727,Q2
6075-QMNRR,Female,0,0,0,52,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),49.75,2535.55,0,7.3292925889830745,Q2
0323-XWWTN,Male,0,0,1,3,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,26.4,121.25,0,7.328814573062556,Q2
1301-LOPVR,Male,0,1,1,29,0,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,1,Credit card (automatic),55.35,1636.95,0,7.325001127358675,Q2
5671-RQRLP,Female,1,1,0,70,1,Yes,Fiber optic,No,No,No,No,No,No,Two year,1,Credit card (automatic),75.65,5411.4,0,7.299556163619217,Q2
1136-XGEQU,Female,0,1,1,50,1,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),84.15,4164.4,0,7.293447285104518,Q2
5297-MDOIR,Female,0,1,0,63,1,No,Fiber optic,Yes,No,Yes,No,No,No,One year,1,Credit card (automatic),81.15,5224.5,0,7.291265416232097,Q2
9987-LUTYD,Female,0,0,0,13,1,No,DSL,Yes,No,No,Yes,No,No,One year,0,Mailed check,55.15,742.9,0,7.289650768699449,Q2
5998-DZLYR,Female,0,1,0,61,1,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,1,Bank transfer (automatic),94.35,5703.0,0,7.283762259085296,Q2
5135-GRQJV,Male,1,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Mailed check,114.5,8331.95,0,7.279187823237994,Q2
5753-QQWPW,Female,0,0,0,28,1,No,DSL,Yes,Yes,No,Yes,No,No,One year,1,Electronic check,59.9,1654.7,0,7.263391367144514,Q2
3696-XRIEN,Female,0,0,0,50,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),82.5,4179.1,0,7.260838420848918,Q2
3082-WQRVY,Male,1,1,0,14,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.65,228.65,0,7.238659016497087,Q2
1891-QRQSA,Male,1,1,1,64,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),111.6,7099.0,0,7.232669755427873,Q2
8076-FEZKJ,Male,0,0,0,10,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.5,225.85,0,7.2213466023454425,Q2
3612-YUNGG,Male,0,1,1,64,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),109.2,6741.15,0,7.212228385305375,Q2
1334-PDUKM,Female,0,1,0,68,1,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,0,Credit card (automatic),86.45,5762.95,0,7.210481851662159,Q2
0484-JPBRU,Male,0,0,0,41,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Bank transfer (automatic),25.25,996.45,0,7.206932784925903,Q2
8680-CGLTP,Male,0,0,0,29,1,No,DSL,Yes,Yes,No,Yes,No,No,One year,1,Electronic check,58.75,1696.2,0,7.188535624607138,Q2
1545-JFUML,Male,0,1,0,71,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,1,Electronic check,99.0,6994.6,0,7.16112009150707,Q2
3969-JQABI,Female,0,1,0,58,1,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,1,Credit card (automatic),65.25,3791.6,0,7.14764641562275,Q2
8434-PNQZX,Female,0,0,0,42,1,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),78.45,3373.4,0,7.145871705569633,Q2
8879-ZKJOF,Female,0,0,0,41,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),79.85,3320.75,0,7.140178862417404,Q2
