customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,risk_churn - per cent,risk_quartile
2665-NPTGL,Female,1,1,0,26,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),98.1,2510.7,0,65.02783082422809,Q4
6407-UTSLV,Female,1,0,0,2,1,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),83.8,163.7,0,64.77887678994877,Q4
7823-JSOAG,Male,0,0,0,3,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,74.5,217.45,0,64.77440151899532,Q4
4770-UEZOX,Male,0,0,0,2,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,74.75,144.8,0,64.58926584632762,Q4
3427-GGZZI,Female,0,1,0,19,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,89.1,1620.8,0,64.5882036084042,Q4
6786-OBWQR,Female,0,1,1,5,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,80.85,356.1,0,64.56408577632035,Q4
5119-NZPTV,Male,1,1,0,2,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,70.1,141.65,0,64.49505970718414,Q4
9314-IJWSQ,Female,0,1,1,14,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,84.8,1203.9,0,64.4895924198623,Q4
3951-NJCVI,Female,1,1,0,42,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,95.05,3944.5,0,64.43986789757291,Q4
6116-RFVHN,Female,0,1,0,34,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,100.45,3414.65,0,64.33964506789154,Q4
3370-HXOPH,Female,0,0,0,3,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,76.1,257.6,0,64.26974161221601,Q4
8714-CTZJW,Female,0,0,0,4,1,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,1,Credit card (automatic),82.85,319.6,0,64.24832541597117,Q4
0396-YCHWO,Male,0,1,0,36,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,95.4,3474.2,0,64.24508368199261,Q4
2439-LYPMQ,Male,1,1,0,38,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,102.6,4009.2,0,64.22817616596768,Q4
7517-LDMPS,Female,0,0,0,12,1,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,84.6,1017.35,0,64.13899455601535,Q4
4566-NECEV,Male,0,0,0,5,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,0,Electronic check,96.55,500.1,0,64.09273530424763,Q4
9696-RMYBA,Male,0,0,0,5,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Mailed check,80.1,398.55,0,63.99549770892597,Q4
3420-ZDBMA,Male,1,0,0,5,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,71.45,371.6,0,63.98904977508153,Q4
1475-VWVDO,Male,0,0,0,7,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,74.9,490.55,0,63.90386667269132,Q4
4301-VVZKA,Male,0,1,0,16,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,75.4,1189.4,0,63.85519421788939,Q4
8873-GLDMH,Female,0,0,0,6,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,73.85,401.3,0,63.80518439987281,Q4
2081-VEYEH,Male,0,0,0,3,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,107.95,318.6,0,63.754362198893254,Q4
8325-QRPZR,Female,0,0,0,7,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,75.15,525.0,0,63.66619578651932,Q4
8266-VBFQL,Male,0,0,0,4,1,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,1,Electronic check,90.4,356.65,0,63.665766518325185,Q4
2038-OEQZH,Male,0,0,0,4,1,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,0,Electronic check,86.05,308.1,0,63.56639230457297,Q4
8270-RKSAP,Male,0,0,0,9,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.5,597.9,0,63.55654454008381,Q4
1666-JXLKU,Female,0,0,0,37,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,100.05,3810.55,0,63.48234487434355,Q4
1302-UHBDD,Male,1,0,0,20,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,89.95,1648.45,0,63.42519791929322,Q4
3223-DWFIO,Male,1,0,0,4,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,69.35,261.65,0,63.40512846039745,Q4
1028-FFNJK,Male,1,1,0,30,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,101.5,2917.65,0,63.31075184049949,Q4
8224-DWCKX,Male,1,0,0,12,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),73.3,828.05,0,63.300008078168844,Q4
1766-GKNMI,Male,0,0,0,29,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,84.9,2516.2,0,63.19882687876242,Q4
9355-NPPFS,Female,1,0,0,26,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,78.8,2006.1,0,63.15749190955315,Q4
2254-DLXRI,Female,0,0,0,1,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Mailed check,79.15,79.15,0,63.15174172083877,Q4
6339-YPSAH,Male,0,0,0,9,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,73.8,704.3,0,63.07739083169304,Q4
6198-ZFIOJ,Female,0,0,0,5,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,75.6,402.5,0,62.969028933773096,Q4
7365-BVCJH,Male,0,0,0,1,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,24.4,24.4,0,62.84607290243602,Q4
0928-JMXNP,Male,1,1,0,4,0,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,29.9,118.25,0,62.84439394387291,Q4
5937-EORGB,Male,1,1,0,15,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,96.5,1392.25,0,62.829891529134954,Q4
0432-CAJZV,Male,0,0,0,3,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Mailed check,90.7,237.65,0,62.795881961934896,Q4
9903-LYSAB,Male,0,1,0,18,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,73.15,1305.95,0,62.783671105043716,Q4
1754-GKYPY,Male,1,1,0,22,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),89.75,1938.9,0,62.756527974471844,Q4
7801-KICAO,Female,0,0,0,18,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.15,1345.75,0,62.6910247830242,Q4
3904-UKFRE,Male,0,0,0,4,1,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,80.1,336.15,0,62.64240727391223,Q4
5399-ZIMKF,Male,0,0,0,5,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,74.65,383.65,0,62.60202273387051,Q4
5701-YVSVF,Female,1,1,0,11,1,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,1,Electronic check,82.9,880.05,0,62.52681765262744,Q4
1751-NCDLI,Male,1,1,0,46,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,98.85,4564.9,0,62.52371646112185,Q4
4854-CIDCF,Female,1,0,0,3,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,0,Electronic check,73.85,196.4,0,62.504379289719004,Q4
1636-NTNCO,Male,1,0,0,4,0,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,1,Credit card (automatic),50.95,207.35,0,62.429231152697525,Q4
9617-INGJY,Male,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,70.6,70.6,0,62.41214822547968,Q4
0508-OOLTO,Female,0,1,1,2,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,71.65,135.75,0,62.38663568111926,Q4
8709-KRDVL,Female,0,0,0,33,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,100.0,3320.6,0,62.3503053495554,Q4
6833-JMZYP,Female,0,0,0,15,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),94.0,1505.45,0,62.2868264909188,Q4
0793-TWELN,Female,0,0,0,4,1,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,80.15,319.85,0,62.188758519101306,Q4
2504-DSHIH,Male,1,1,0,23,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Electronic check,86.8,1975.85,0,62.14639242047216,Q4
0455-XFASS,Female,0,1,1,3,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.55,200.2,0,62.092531639817786,Q4
8035-PWSEV,Female,0,0,0,6,1,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,1,Electronic check,89.25,487.05,0,62.053997390527826,Q4
5760-IFJOZ,Male,0,0,0,3,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,0,Mailed check,107.95,313.6,0,62.049167088380095,Q4
5032-MIYKT,Female,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,70.7,70.7,0,62.016294651225124,Q4
6918-UMQCG,Female,0,0,0,5,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,0,Electronic check,80.2,384.25,0,61.98116704997979,Q4
6435-SRWBJ,Female,0,0,0,5,1,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,1,Electronic check,82.75,417.75,0,61.95161756074863,Q4
6705-LXORM,Female,1,1,0,5,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,70.05,302.6,0,61.741599296360086,Q4
0225-ZORZP,Male,0,0,0,3,1,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,0,Electronic check,84.3,235.05,0,61.66289550005216,Q4
1104-TNLZA,Male,1,1,0,28,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,105.8,2998.0,0,61.646715745692696,Q4
1641-RQDAY,Female,1,1,1,32,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,100.4,3217.65,0,61.611395625595264,Q4
6242-MBHPK,Female,1,1,0,23,1,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,95.1,2326.05,0,61.42322954528229,Q4
5934-RMPOV,Female,0,0,1,22,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,84.75,1816.75,0,61.357378180233255,Q4
9547-ITEFG,Male,0,1,1,9,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),102.6,897.75,0,61.285185433823486,Q4
9050-IKDZA,Female,1,0,0,2,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,0,Mailed check,81.5,162.55,0,61.26807473388547,Q4
4983-CCWMC,Male,0,0,0,3,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,69.6,207.4,0,61.15424270762143,Q4
2080-CAZNM,Female,1,0,0,41,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,104.4,4133.95,0,61.13798894825355,Q4
5989-PGKJB,Female,0,0,0,16,1,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,86.25,1340.1,0,61.096472913477406,Q4
4029-HPFVY,Male,0,0,0,3,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,70.3,220.4,0,61.06555919416403,Q4
0674-DGMAQ,Male,1,1,0,32,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,Electronic check,93.5,2970.8,0,61.056454710522054,Q4
9506-UXUSK,Male,0,0,0,13,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.15,931.75,0,60.99529062748535,Q4
0491-KAPQG,Male,0,0,0,21,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,73.7,1558.7,0,60.97874748689567,Q4
5652-MSDEY,Female,0,0,0,10,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,75.75,777.3,0,60.97573345770556,Q4
9741-YLNTD,Male,0,0,0,6,1,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,1,Bank transfer (automatic),87.95,522.35,0,60.968685420528836,Q4
5405-ZMYXQ,Female,0,0,0,8,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),74.6,548.9,0,60.9652655152792,Q4
3597-MVHJT,Female,0,0,0,27,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),95.6,2595.25,0,60.926273068705115,Q4
6030-REHUX,Female,1,1,0,28,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,110.85,3204.4,0,60.89728821013194,Q4
2674-MIAHT,Female,0,0,0,4,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Mailed check,80.3,324.2,0,60.88855927442369,Q4
3703-KBKZP,Male,1,0,0,16,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),74.45,1261.35,0,60.82839991487206,Q4
1689-YQBYY,Female,0,0,1,12,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,76.6,893.0,0,60.7949464429658,Q4
4559-UWIHT,Male,0,1,0,14,1,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,82.65,1185.0,0,60.78077121136841,Q4
3420-YJLQT,Female,0,0,0,2,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,0,Electronic check,79.55,151.75,0,60.77627485928424,Q4
9796-BPKIW,Male,1,0,0,8,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),69.95,562.7,0,60.77060714226488,Q4
7315-WYOAW,Male,0,0,0,13,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,0,Electronic check,100.75,1313.25,0,60.726941824955816,Q4
4583-PARNH,Male,1,1,0,16,1,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,1,Electronic check,91.55,1540.05,0,60.702877634522224,Q4
8132-YPVBX,Female,0,0,0,6,1,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Mailed check,85.95,514.6,0,60.67451435830724,Q4
7714-YXSMB,Female,0,0,0,26,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),100.5,2599.95,0,60.65823449748845,Q4
2959-FENLU,Female,0,0,0,9,1,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,1,Credit card (automatic),85.3,781.4,0,60.64747226682526,Q4
5692-ICXLW,Male,1,0,0,31,1,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,90.7,2845.15,0,60.602919064594055,Q4
2262-SLNVK,Female,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,70.1,70.1,0,60.56652493507643,Q4
1379-FRVEB,Male,0,0,1,15,1,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,91.0,1430.05,0,60.55492913991433,Q4
2187-PKZAY,Male,0,0,0,12,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),79.95,1043.4,0,60.49474675332862,Q4
1658-TJVOA,Female,1,0,0,6,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,74.1,450.9,0,60.335609019926714,Q4
4450-DLLMH,Male,0,0,0,2,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),71.3,157.75,0,60.330131047570234,Q4
3588-WSTTJ,Female,1,0,0,35,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,99.05,3554.6,0,60.30693312109279,Q4
8734-DKSTZ,Female,0,1,1,10,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Electronic check,85.95,858.6,0,60.25226933642068,Q4
4686-UXDML,Female,0,0,0,21,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Credit card (automatic),99.85,1992.55,0,60.206105673533536,Q4
7278-CKDNC,Male,1,0,0,24,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,80.5,2088.45,0,60.200125999980095,Q4
1078-TDCRN,Female,1,1,0,3,0,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,30.75,82.85,0,60.193557670595176,Q4
6496-JDSSB,Female,0,0,0,8,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),80.0,624.6,0,60.19171931778271,Q4
0258-NOKBL,Male,0,0,0,3,1,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,0,Electronic check,90.4,268.45,0,60.173953343303666,Q4
0196-JTUQI,Female,0,0,0,9,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),75.2,633.85,0,60.16940245989317,Q4
6267-DCFFZ,Female,1,1,0,30,1,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,90.05,2627.2,0,60.061795836639135,Q4
7326-RIGQZ,Male,0,1,1,6,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.8,377.85,0,60.01826236242051,Q4
0093-EXYQL,Female,1,0,0,40,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,91.55,3673.6,0,60.01825877619886,Q4
9494-MRNYX,Male,0,0,0,10,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,75.05,786.3,0,59.9658980643852,Q4
5599-HVLTW,Female,1,0,0,14,1,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),80.35,1058.1,0,59.946495220800486,Q4
3797-FKOGQ,Male,0,0,1,11,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Electronic check,86.2,893.2,0,59.92002501724733,Q4
2905-KFQUV,Female,0,1,0,2,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),70.4,154.8,0,59.855281911188676,Q4
1730-ZMAME,Female,1,0,0,32,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,79.5,2665.0,0,59.83434300350087,Q4
0411-EZJZE,Female,0,0,0,3,1,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,60.25,170.5,0,59.78977466744306,Q4
5442-BHQNG,Female,0,0,0,2,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,70.35,139.25,0,59.76346945312272,Q4
3841-CONLJ,Female,0,1,0,1,0,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,0,Electronic check,35.0,35.0,0,59.65282395876497,Q4
9133-AYJZG,Female,0,0,0,23,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Credit card (automatic),98.7,2249.1,0,59.586920890124716,Q4
4647-MUZON,Female,0,1,0,18,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),95.95,1745.5,0,59.51972212741347,Q4
3411-WLRSQ,Female,1,1,0,3,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),74.6,239.05,0,59.48027072016917,Q4
2800-VEQXM,Female,0,0,0,3,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Mailed check,74.75,238.1,0,59.47097750451419,Q4
7928-VJYAB,Male,0,1,1,11,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,90.6,1020.2,0,59.44081792747632,Q4
8818-DOPVL,Female,1,0,0,46,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,104.45,4863.85,0,59.39957357696179,Q4
0447-RXSGD,Male,0,0,0,24,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),99.65,2404.85,0,59.391974446159715,Q4
5144-TVGLP,Male,1,0,0,38,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,94.75,3653.0,0,59.29115527242178,Q4
2135-DQWAQ,Female,0,0,0,5,1,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Mailed check,85.3,420.45,0,59.283137378975816,Q4
4480-QQRHC,Female,1,0,0,8,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),74.05,600.15,0,59.2518515046924,Q4
0581-BXBUB,Female,1,0,0,4,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,0,Electronic check,72.75,317.75,0,59.244977696957044,Q4
4299-SIMNS,Male,0,0,0,9,1,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,81.15,784.45,0,59.23206624845736,Q4
0315-LVCRK,Male,0,0,0,11,1,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,0,Electronic check,84.8,888.75,0,59.164865501390686,Q4
4815-GBTCD,Female,0,1,0,4,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,25.15,99.95,0,59.11605892773923,Q4
5043-TRZWM,Female,0,0,0,1,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,0,Electronic check,75.55,75.55,0,59.056371446421544,Q4
1077-HUUJM,Female,0,0,1,7,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,71.05,472.65,0,59.018065171280085,Q4
5879-SESNB,Female,0,0,0,11,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,75.25,888.65,0,58.96809567872933,Q4
4521-YEEHE,Female,0,1,0,18,1,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,1,Electronic check,88.85,1594.75,0,58.86141818862739,Q4
3211-AAPKX,Male,0,0,0,20,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Mailed check,98.55,2031.95,0,58.801134616897876,Q4
0921-OHLVP,Male,0,0,0,22,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Electronic check,83.05,1799.3,0,58.79676464918001,Q4
8617-ENBDS,Male,0,0,0,3,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Credit card (automatic),73.6,232.5,0,58.77044298506491,Q4
5501-TVMGM,Male,0,0,0,1,1,No,DSL,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,55.25,55.25,0,58.68794031816525,Q4
3855-ONCAR,Female,0,1,1,4,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Mailed check,78.9,299.75,0,58.62237140547114,Q4
2969-QWUBZ,Female,0,0,0,2,0,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,0,Electronic check,51.4,96.8,0,58.61898033900614,Q4
4998-IKFSE,Female,0,0,0,30,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,0,Electronic check,100.45,3096.9,0,58.606950434985926,Q4
0147-ESWWR,Female,1,1,0,39,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,101.25,3949.15,0,58.43430614357027,Q4
9054-FOWNV,Male,0,1,1,22,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,88.75,1885.15,0,58.398852126537705,Q4
3496-LFSZU,Male,0,1,0,4,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,70.5,294.2,0,58.38778262196469,Q4
3365-SAIGS,Female,0,0,0,17,1,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,83.55,1329.15,0,58.378945370775114,Q4
9129-UXERG,Female,1,0,0,18,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,1,Credit card (automatic),103.6,1806.35,0,58.33925170518256,Q4
2739-CACDQ,Female,1,0,0,17,1,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Credit card (automatic),82.65,1470.05,0,58.33222704582541,Q4
9822-OAOVB,Female,0,0,0,1,1,No,DSL,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,55.45,55.45,0,58.26983360310531,Q4
0027-KWYKW,Female,0,1,1,23,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,83.75,1849.95,0,58.19487861854293,Q4
1580-BMCMR,Male,1,0,0,19,1,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,1,Electronic check,87.3,1637.3,0,58.15317838999623,Q4
1932-UEDCX,Male,1,1,0,33,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),100.6,3270.25,0,58.1037465328225,Q4
5339-PXDVH,Male,0,0,0,4,1,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,0,Electronic check,90.65,367.95,0,58.07754936319023,Q4
5899-OUVKV,Male,0,0,0,31,1,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,94.5,2979.2,0,58.03437920659367,Q4
5666-CYCYZ,Female,0,0,0,24,1,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,1,Electronic check,89.55,2259.35,0,57.97319572983988,Q4
5091-HFAZW,Female,0,0,0,2,1,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,91.15,168.5,0,57.9094183351726,Q4
7748-UMTRK,Female,1,0,1,30,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,101.3,2974.5,0,57.90893676672431,Q4
0650-BWOZN,Female,1,0,0,18,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,73.55,1359.45,0,57.83321749122876,Q4
9432-VOFYX,Male,0,0,0,17,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.8,1207.0,0,57.83063286204416,Q4
0749-IRGQE,Female,1,1,0,13,0,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,45.3,528.45,0,57.79662534423966,Q4
6175-IRFIT,Male,0,0,0,5,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Mailed check,78.75,426.35,0,57.78227398967907,Q4
2460-NGXBJ,Male,1,1,1,11,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),75.2,775.3,0,57.77902242392392,Q4
