customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,risk_churn - per cent,risk_quartile
0463-WZZKO,Male,0,0,0,3,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),20.75,67.1,0,22.338374285063924,Q3
0956-ACVZC,Female,0,0,0,54,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,1,Credit card (automatic),94.1,5060.9,0,22.333668655754536,Q3
5334-JLAXU,Female,0,1,0,60,1,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,1,Credit card (automatic),94.1,5475.9,0,22.32483552884691,Q3
2585-KTFRE,Male,0,0,1,1,1,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,1,Bank transfer (automatic),70.45,70.45,0,22.309536989668754,Q3
0895-LMRSF,Male,0,0,0,23,1,No,DSL,No,No,No,No,Yes,Yes,One year,1,Bank transfer (automatic),64.9,1509.8,0,22.27779316668806,Q3
5018-HEKFO,Female,0,0,0,10,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,24.5,270.15,0,22.235849671124157,Q3
4430-YHXGG,Female,0,0,1,4,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,25.45,84.2,0,22.22565543729172,Q3
6575-SUVOI,Female,1,1,0,25,1,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,1,Credit card (automatic),69.5,1752.65,0,22.180859827244063,Q3
7550-WIQVA,Male,0,1,1,50,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,1,Electronic check,108.25,5431.4,0,22.167001721418135,Q3
6549-YMFAW,Male,1,1,0,9,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,21.25,204.55,0,22.08648910735736,Q3
2346-DJQTB,Female,0,0,0,35,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,24.15,812.5,0,22.06150751033416,Q3
9142-KZXOP,Male,0,0,0,44,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Credit card (automatic),68.85,2958.95,0,22.041687616821875,Q3
8148-BPLZQ,Male,0,0,0,34,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,49.8,1734.2,0,22.041215187545365,Q3
9154-QDGTH,Male,0,1,1,43,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),104.3,4451.85,0,22.036019291913604,Q3
5298-GSTLM,Female,1,0,0,60,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,1,Bank transfer (automatic),101.4,6176.6,0,22.029532480440345,Q3
3733-ZEECP,Male,0,1,1,22,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,1,Electronic check,51.1,1232.9,0,22.02383707864152,Q3
4693-VWVBO,Female,0,0,0,3,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,19.55,61.05,0,22.023690377634868,Q3
0303-WMMRN,Male,0,0,0,5,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.25,86.05,0,21.987241078850424,Q3
3744-ZBHON,Female,0,0,0,3,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,20.2,65.95,0,21.938744635027106,Q3
9099-FTUHS,Female,0,0,0,23,1,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,0,Electronic check,54.4,1249.25,0,21.920805667795225,Q3
6473-ULUHT,Male,0,1,1,16,1,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,0,Electronic check,84.9,1398.25,0,21.914080675183367,Q3
3307-TLCUD,Male,0,1,0,17,0,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,0,Mailed check,34.4,592.75,0,21.906782777748155,Q3
5198-EFNBM,Male,1,1,0,57,1,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,1,Electronic check,90.65,5199.8,0,21.903442328183438,Q3
1453-RZFON,Female,0,0,1,1,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,0,Mailed check,49.9,49.9,0,21.90069366651578,Q3
1091-SOZGA,Female,0,1,1,56,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,1,Credit card (automatic),99.8,5515.45,0,21.896065479271712,Q3
7883-ROJOC,Female,0,1,0,19,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,44.9,839.65,0,21.848141039863773,Q3
1698-XFZCI,Male,0,0,0,61,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,1,Electronic check,107.75,6521.9,0,21.83274870575353,Q3
3154-CFSZG,Male,0,1,1,47,1,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,0,Electronic check,90.05,4137.2,0,21.823646503210544,Q3
8166-ORCHU,Male,1,1,0,33,1,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,1,Electronic check,93.55,3055.5,0,21.807178420429047,Q3
4646-QZXTF,Female,0,1,0,7,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,0,Bank transfer (automatic),81.25,580.1,0,21.802516575186697,Q3
9481-IEBZY,Male,1,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Credit card (automatic),112.9,8061.5,0,21.729236171670898,Q3
9537-VHDTA,Female,0,0,1,1,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,0,Mailed check,51.2,51.2,0,21.699633368880892,Q3
4673-KKSLS,Female,0,0,0,31,1,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,0,Electronic check,87.6,2724.25,0,21.69459920057956,Q3
4826-TZEVA,Female,0,0,0,40,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,0,Credit card (automatic),74.8,2971.7,0,21.66798305774343,Q3
3807-BPOMJ,Female,0,1,0,55,1,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,1,Electronic check,94.75,5276.1,0,21.66737429283338,Q3
5174-ITUMV,Male,0,1,1,67,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Electronic check,105.4,6989.45,0,21.664518442796695,Q3
8663-UPDGF,Female,0,0,0,26,1,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),69.5,1800.05,0,21.638626721689413,Q3
2732-ISEZX,Female,0,0,0,5,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.5,104.3,0,21.635004490218876,Q3
7746-AWNQW,Female,0,0,0,28,0,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,1,Mailed check,35.75,961.4,0,21.619921345860377,Q3
7976-CICYS,Male,0,0,0,4,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),20.7,83.75,0,21.617164549546942,Q3
8713-IGZSO,Male,0,0,0,2,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,24.85,62.0,0,21.614272435230237,Q3
6778-JFCMK,Male,0,0,0,24,0,No phone service,DSL,Yes,No,No,No,Yes,Yes,One year,1,Mailed check,50.6,1288.75,0,21.576992030905934,Q3
5760-WRAHC,Female,1,0,0,22,1,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,1,Mailed check,69.75,1545.4,0,21.576500485244186,Q3
3347-YJZZE,Male,0,1,1,29,1,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,0,Credit card (automatic),80.1,2211.8,0,21.566721276239207,Q3
4324-AHJKS,Female,0,0,0,5,1,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,0,Credit card (automatic),55.8,300.4,0,21.560165839117122,Q3
2233-FAGXV,Female,0,1,1,5,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,24.3,132.25,0,21.554933548639983,Q3
8070-AAWZP,Male,1,1,0,24,0,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,0,Mailed check,34.25,828.2,0,21.554390821306406,Q3
1666-JZPZT,Male,0,0,0,27,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,49.0,1291.35,0,21.549698655221512,Q3
1169-SAOCL,Male,0,0,0,49,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,1,Bank transfer (automatic),106.65,5168.1,0,21.531282135603362,Q3
7880-XSOJX,Male,0,0,0,4,0,No phone service,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,0,Mailed check,42.4,146.4,0,21.50394593679815,Q3
4692-NNQRU,Female,0,1,0,21,1,No,Fiber optic,No,No,Yes,Yes,No,No,One year,0,Electronic check,79.2,1742.45,0,21.467320762865718,Q3
7722-CVFXN,Male,0,1,1,54,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,1,Electronic check,105.2,5637.85,0,21.461116636314127,Q3
6439-LAJXL,Male,0,1,0,9,1,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,1,Mailed check,68.95,593.85,0,21.459999764704577,Q3
7622-NXQZR,Male,0,0,0,28,0,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,1,Credit card (automatic),30.1,810.85,0,21.436334897685853,Q3
5712-VBOXD,Female,0,0,0,4,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),20.15,68.45,0,21.426735487889527,Q3
8970-ANWXO,Female,0,0,0,23,1,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,1,Mailed check,73.75,1756.6,0,21.404683182172324,Q3
1710-RCXUS,Male,0,1,0,51,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,1,Credit card (automatic),90.35,4614.55,0,21.38313413712653,Q3
8979-CAMGB,Male,1,0,0,64,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,0,Electronic check,102.1,6688.1,0,21.351007823585203,Q3
4360-QRAVE,Male,1,0,0,37,0,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,0,Electronic check,36.65,1315.0,0,21.348373828483822,Q3
9833-TGFHX,Male,0,1,1,42,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,0,Electronic check,97.1,4016.75,0,21.298678462285643,Q3
4486-EFAEB,Male,0,0,0,13,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,20.4,251.65,0,21.285210112077753,Q3
8329-GWVPJ,Female,0,1,1,50,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),69.75,3557.7,0,21.275143889238464,Q3
4712-AUQZO,Male,0,0,0,18,0,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,0,Mailed check,33.6,550.35,0,21.270716322407914,Q3
8961-QDZZJ,Female,0,1,1,57,1,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,1,Electronic check,95.0,5535.8,0,21.267623666123608,Q3
4377-VDHYI,Male,0,1,1,32,1,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,1,Electronic check,90.8,3023.85,0,21.265437504505847,Q3
2108-GLPQB,Male,0,1,0,25,1,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,0,Credit card (automatic),55.55,1405.3,0,21.245163920701156,Q3
6959-GQEGV,Male,0,0,0,45,1,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,75.95,3273.8,0,21.23300084479938,Q3
3097-IDVPU,Male,0,1,1,19,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,0,Credit card (automatic),50.1,910.45,0,21.199739857315937,Q3
1410-RSCMR,Male,0,1,1,7,1,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,1,Credit card (automatic),71.35,515.75,0,21.198433534175845,Q3
5447-WZAFP,Female,0,0,0,53,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Mailed check,100.3,5200.8,0,21.169526575454398,Q3
6131-FOYAS,Male,0,0,0,35,1,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,1,Electronic check,59.6,2094.9,0,21.157886448045502,Q3
9323-HGFWY,Female,0,1,0,27,1,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,1,Credit card (automatic),101.9,2681.15,0,21.15529764066198,Q3
3794-NFNCH,Male,0,1,0,30,1,No,DSL,No,No,Yes,No,No,No,Month-to-month,1,Mailed check,50.0,1474.9,0,21.096796217969516,Q3
8999-XXGNS,Female,1,1,0,72,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Credit card (automatic),105.75,7629.85,0,21.07079474439268,Q3
3090-LETTY,Male,0,0,1,2,1,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,0,Bank transfer (automatic),60.95,134.6,0,21.05797318750505,Q3
6469-QJKZW,Female,0,1,0,4,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,20.15,91.4,0,21.056186410351803,Q3
3339-EAQNV,Male,1,1,0,72,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,1,Credit card (automatic),97.25,7133.1,0,21.0379298445543,Q3
6281-FKEWS,Female,0,0,0,44,0,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,1,Electronic check,49.05,2265.0,0,21.004320130892005,Q3
3308-MHOOC,Male,0,0,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.2,19.2,0,20.98827119181278,Q3
0130-SXOUN,Male,0,0,0,66,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,0,Credit card (automatic),89.4,5976.9,0,20.98602728650471,Q3
1724-IQWNM,Male,0,0,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.3,19.3,0,20.973426247085204,Q3
1110-KYLGQ,Female,0,0,0,63,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,0,Credit card (automatic),108.25,6780.1,0,20.931227842741656,Q3
8495-PRWFH,Female,1,0,0,42,1,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,0,Electronic check,55.65,2421.75,0,20.92350203978612,Q3
9821-BESNZ,Male,0,0,0,66,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,1,Electronic check,104.25,6860.6,0,20.903424190571783,Q3
2758-RNWXS,Male,0,0,0,35,1,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,1,Electronic check,89.2,3251.3,0,20.893652677514556,Q3
4138-NAXED,Male,0,0,0,51,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,0,Bank transfer (automatic),81.0,4085.75,0,20.891476730036512,Q3
9705-IOVQQ,Male,1,1,1,61,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,0,Electronic check,99.0,5969.3,0,20.863849489120774,Q3
9138-EFSMO,Male,0,1,1,26,1,No,Fiber optic,No,No,No,No,No,Yes,One year,0,Bank transfer (automatic),78.95,2034.25,0,20.850690383732676,Q3
5542-DHSXL,Female,0,1,0,4,1,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,0,Mailed check,54.7,235.05,0,20.845055384566933,Q3
3640-JQGJG,Male,0,1,1,13,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),44.8,559.2,0,20.842247435353144,Q3
5868-YTYKS,Male,0,0,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.25,20.25,0,20.832837581332303,Q3
3694-GLTJM,Female,0,0,0,5,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),19.65,92.05,0,20.821343871194784,Q3
5955-EPOAZ,Female,0,0,0,6,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.95,109.5,0,20.814110986542733,Q3
7134-MJPDY,Female,1,0,0,66,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),102.85,6976.75,0,20.804841972209747,Q3
7089-XXAYG,Male,0,1,0,25,0,No phone service,DSL,No,No,Yes,No,Yes,No,One year,1,Credit card (automatic),38.1,970.4,0,20.77782357490998,Q3
8920-NAVAY,Male,1,0,0,62,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),110.75,7053.35,0,20.770002319192095,Q3
0187-WZNAB,Female,0,1,1,27,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,0,Mailed check,74.4,1972.35,0,20.7691556253459,Q3
9277-JOOMO,Female,0,0,0,3,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,24.6,86.35,0,20.760857997843367,Q3
9763-GRSKD,Male,0,1,1,13,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Mailed check,49.95,587.45,0,20.76044072697511,Q3
8317-BVKSO,Male,0,0,0,14,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,20.05,299.3,0,20.746294677378717,Q3
0516-OOHAR,Male,0,1,1,28,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,0,Bank transfer (automatic),100.35,2799.0,0,20.73665913885284,Q3
8295-FHIVV,Male,0,0,0,7,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.4,168.65,0,20.716025866742484,Q3
8267-KFGYD,Male,0,0,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,21.05,21.05,0,20.715061988735414,Q3
2673-CXQEU,Female,1,0,0,56,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,0,Electronic check,110.5,6139.5,0,20.702543089612906,Q3
0621-HJWXJ,Female,0,1,0,63,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),81.55,5029.05,0,20.702198418736838,Q3
1360-RCYRT,Male,0,1,1,23,0,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,1,Bank transfer (automatic),30.35,678.75,0,20.667557910863692,Q3
1386-ZIKUV,Male,0,0,0,7,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,18.95,130.55,0,20.649089805648345,Q3
7025-IWFHT,Male,0,0,0,41,1,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,1,Electronic check,89.55,3729.75,0,20.64772966448919,Q3
7246-ZGQDF,Female,0,0,1,1,1,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,0,Electronic check,54.5,54.5,0,20.642860111484023,Q3
7776-QGYJC,Female,0,1,1,39,1,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,1,Bank transfer (automatic),81.5,3107.3,0,20.61420075181144,Q3
0365-TRTPY,Female,0,0,0,37,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,0,Bank transfer (automatic),91.2,3382.3,0,20.60860683160167,Q3
5827-MWCZK,Male,0,1,1,56,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,1,Credit card (automatic),96.95,5432.2,0,20.586007566405375,Q3
1423-BMPBQ,Female,0,1,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.0,19.0,0,20.578987229869252,Q3
9788-YTFGE,Male,0,0,0,7,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.95,147.5,0,20.55734884108642,Q3
4923-ADWXJ,Female,0,0,0,25,1,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,1,Bank transfer (automatic),65.8,1679.65,0,20.55514614180856,Q3
9629-NHXFW,Female,0,1,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.4,19.4,0,20.520222363564994,Q3
7395-XWZOY,Male,0,0,0,20,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,1,Credit card (automatic),55.0,1165.55,0,20.519828471094232,Q3
5951-AOFIH,Male,0,0,0,33,1,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,1,Credit card (automatic),66.4,2245.4,0,20.50189451315172,Q3
7175-NTIXE,Female,0,0,0,25,1,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,1,Credit card (automatic),76.15,1992.95,0,20.49947020744904,Q3
8985-OOPOS,Female,0,0,0,1,1,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,0,Credit card (automatic),74.1,74.1,0,20.498107315113636,Q3
1684-FLBGS,Female,0,1,1,23,1,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,1,Credit card (automatic),69.5,1652.1,0,20.496955709769402,Q3
1591-MQJTP,Male,1,1,0,51,1,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,1,Bank transfer (automatic),93.65,4839.15,0,20.4908285650625,Q3
0369-ZGOVK,Female,0,1,1,28,1,No,Fiber optic,No,No,No,No,No,No,One year,1,Bank transfer (automatic),70.4,1992.2,0,20.462306131574486,Q3
1352-VHKAJ,Male,0,1,1,27,1,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,0,Bank transfer (automatic),71.6,1957.1,0,20.457374007577272,Q3
1707-HABPF,Female,1,0,0,46,1,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,1,Bank transfer (automatic),91.3,4126.35,0,20.455946246202146,Q3
6994-ORCWG,Female,0,0,0,14,1,Yes,DSL,No,Yes,No,No,No,No,One year,1,Mailed check,54.25,773.2,0,20.453761712927,Q3
6050-IJRHS,Female,0,1,1,70,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Electronic check,106.5,7397.0,0,20.452875546986263,Q3
1697-NVVGY,Male,1,1,0,19,1,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,0,Bank transfer (automatic),66.4,1286.05,0,20.451307367382142,Q3
4939-KYYPY,Male,0,0,0,27,1,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,0,Electronic check,59.45,1611.65,0,20.434469705967494,Q3
3472-OAOOR,Male,0,1,1,19,0,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,1,Mailed check,34.95,610.2,0,20.421393637961767,Q3
4908-XAXAY,Female,1,0,0,49,1,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,1,Bank transfer (automatic),89.85,4287.2,0,20.408086902475127,Q3
3410-MHHUM,Female,0,1,1,44,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,0,Electronic check,94.4,4295.35,0,20.398794699534196,Q3
7856-GANIL,Male,1,1,0,45,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,1,Bank transfer (automatic),98.7,4525.8,0,20.395599878712105,Q3
3541-ZNUHK,Female,0,1,1,55,1,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,1,Electronic check,85.1,4600.95,0,20.340066170316735,Q3
7607-QKKTJ,Male,0,1,1,45,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,1,Credit card (automatic),95.0,4368.85,0,20.282070785888617,Q3
9342-VNIMQ,Male,0,0,0,33,1,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),54.65,1665.2,0,20.280855053585984,Q3
4567-AKPIA,Female,0,1,1,41,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),109.1,4454.25,0,20.274883010301277,Q3
3059-NGMXB,Male,0,1,1,14,1,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,0,Mailed check,69.2,944.65,0,20.251507389932016,Q3
3170-GWYKC,Female,0,0,0,60,1,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),104.95,6236.75,0,20.223586293621988,Q3
1840-BIUOG,Male,0,0,0,20,1,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,1,Electronic check,68.7,1416.2,0,20.213164031832754,Q3
2155-AMQRX,Female,0,0,0,28,1,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,1,Credit card (automatic),54.9,1505.15,0,20.20508061395917,Q3
8746-OQQRW,Male,0,0,0,4,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,25.25,101.9,0,20.172167533305064,Q3
8409-WQJUX,Female,0,0,0,25,0,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,0,Electronic check,54.2,1423.15,0,20.093374575739535,Q3
4194-WHFCB,Female,0,1,1,59,1,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,1,Bank transfer (automatic),96.65,5580.8,0,20.0747399317693,Q3
5639-NTUPK,Male,0,0,1,13,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Credit card (automatic),52.1,670.65,0,20.042518582256204,Q3
5067-XJQFU,Male,1,1,1,66,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,1,Electronic check,108.45,7076.35,0,20.031738466422077,Q3
7241-AJHFS,Male,0,0,0,32,1,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,0,Bank transfer (automatic),87.65,2766.4,0,20.00494001522916,Q3
9578-FOMUK,Male,0,0,1,15,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,24.8,324.15,0,19.99163672490887,Q3
0440-MOGPM,Female,0,0,0,41,1,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,1,Electronic check,80.55,3263.9,0,19.98136959068337,Q3
3982-DQLUS,Male,1,1,1,65,1,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,1,Electronic check,85.75,5688.45,0,19.976405285950445,Q3
3736-BLEPA,Male,0,0,0,28,1,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,1,Bank transfer (automatic),91.25,2483.65,0,19.966269845152954,Q3
0820-FNRNX,Male,0,1,1,17,1,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,1,Mailed check,66.7,1077.05,0,19.948254458743886,Q3
6261-LHRTG,Female,0,0,0,26,1,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,1,Credit card (automatic),54.75,1406.9,0,19.931021421632817,Q3
1134-YWTYF,Male,0,1,0,27,1,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,1,Electronic check,53.8,1389.85,0,19.917113088226127,Q3
4016-BJKTZ,Female,0,0,0,25,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,0,Electronic check,108.9,2809.05,0,19.910063078057608,Q3
8189-HBVRW,Female,0,0,0,53,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,0,Electronic check,90.8,4921.2,0,19.907150960956397,Q3
0953-LGOVU,Male,0,1,1,12,0,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,0,Mailed check,35.5,432.25,0,19.901200019363316,Q3
