customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,risk_churn - per cent,risk_quartile
6199-IPCAO,Female,0,1,1,29,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,26.1,692.55,0,1.820996955629043,Q1
3745-HRPHI,Male,0,1,1,66,0,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),54.65,3632.0,0,1.8200333693883113,Q1
1568-LJSZU,Male,0,1,1,68,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),92.2,6392.85,0,1.8150943142307148,Q1
8859-AXJZP,Male,0,1,1,39,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,23.8,903.8,0,1.8137735888231699,Q1
1830-GGFNM,Male,0,1,1,65,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,0,Credit card (automatic),94.55,6078.75,0,1.8125664753029367,Q1
1552-CZCLL,Female,0,1,1,55,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),20.0,1087.25,0,1.806985926668582,Q1
7771-CFQRQ,Female,0,1,1,47,1,No,DSL,No,Yes,No,Yes,No,Yes,Two year,0,Bank transfer (automatic),63.8,3007.25,0,1.8058401722064874,Q1
6741-QRLUP,Female,0,0,0,63,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,1,Credit card (automatic),80.3,4995.35,0,1.803544364784842,Q1
8295-KMENE,Female,0,1,1,59,1,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,1,Mailed check,76.45,4519.5,0,1.8000425947510577,Q1
8469-SNFFH,Male,0,1,0,70,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,0,Bank transfer (automatic),79.4,5528.9,0,1.797732805865515,Q1
5986-WWXDV,Male,0,0,1,39,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.35,779.2,0,1.7958066001564763,Q1
0277-ORXQS,Male,0,1,1,66,0,No phone service,DSL,No,No,No,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),50.55,3364.55,0,1.795109654899295,Q1
4487-ZYJZK,Female,0,1,1,38,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),19.6,763.1,0,1.793598013706342,Q1
2137-DQMEV,Male,0,1,1,68,0,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,0,Mailed check,44.8,2983.65,0,1.792419406101054,Q1
1333-PBMXB,Female,0,1,1,54,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),24.75,1342.15,0,1.7920365604437032,Q1
1177-XZBJL,Male,0,1,1,53,1,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,0,Bank transfer (automatic),64.15,3491.55,0,1.7869518887564309,Q1
9798-OPFEM,Female,0,0,0,46,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Electronic check,21.1,937.1,0,1.785759367270161,Q1
4538-WNTMJ,Female,0,1,1,46,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,24.95,1165.9,0,1.7839867642911023,Q1
3070-FNFZQ,Female,0,1,1,23,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.4,478.75,0,1.7815799546867856,Q1
1088-AUUZZ,Male,0,1,1,56,1,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,1,Credit card (automatic),75.85,4261.2,0,1.7805461081655916,Q1
6369-MCAKO,Female,0,1,1,68,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),89.05,6185.8,0,1.7761801771447432,Q1
3566-CAAYU,Female,0,1,1,64,0,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,Two year,0,Electronic check,49.85,3210.35,0,1.77516080673553,Q1
4774-HHGGS,Male,0,1,0,30,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.05,637.55,0,1.7748651212444022,Q1
8100-PNJMH,Male,0,1,1,68,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),88.85,6132.7,0,1.7727029889896189,Q1
1970-KKFWL,Female,0,0,0,35,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),23.3,797.1,0,1.7716008468140432,Q1
2122-SZZZD,Male,0,0,0,44,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),19.5,835.5,0,1.7712832175771391,Q1
0354-VXMJC,Male,0,1,1,23,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.6,426.65,0,1.7704648110043606,Q1
5451-MHQOF,Male,0,1,1,56,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,24.45,1431.65,0,1.7686561432430223,Q1
8173-RXAYP,Female,0,1,1,24,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.7,452.55,0,1.7683932559469917,Q1
9227-YBAXE,Female,0,1,1,65,1,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),82.5,5215.1,0,1.7683905789959022,Q1
4782-OSFXZ,Female,1,1,0,71,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,1,Bank transfer (automatic),82.7,5831.2,0,1.7682790048790333,Q1
6656-GULJQ,Male,0,1,1,72,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),83.55,6093.3,0,1.7679655839206894,Q1
3638-VBZTA,Male,0,0,1,68,1,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),86.5,5882.75,0,1.7659902257414792,Q1
6916-HIJSE,Female,0,0,0,65,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),84.85,5459.2,0,1.763721215653388,Q1
2176-LVPNX,Female,1,0,0,71,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Mailed check,89.85,6293.45,0,1.7569737422597633,Q1
1568-BEKZM,Male,1,1,0,70,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),90.05,6333.4,0,1.755639578672106,Q1
7284-ZZLOH,Male,0,1,0,45,1,No,DSL,Yes,No,Yes,No,No,No,Two year,0,Credit card (automatic),53.3,2296.25,0,1.7550758909738,Q1
7579-KKLOE,Male,0,1,1,71,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Mailed check,91.25,6589.6,0,1.754728441150296,Q1
3933-DQPWX,Female,0,0,0,50,0,No phone service,DSL,No,Yes,Yes,Yes,No,No,Two year,0,Credit card (automatic),39.7,1932.75,0,1.753169288357062,Q1
7401-JIXNM,Female,0,1,1,54,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),91.3,4965.0,0,1.751711678304448,Q1
9110-HSGTV,Female,0,0,0,69,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),82.45,5555.3,0,1.751452073212519,Q1
4827-DPADN,Female,0,1,1,72,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),83.3,6042.7,0,1.743322452243124,Q1
5249-QYHEX,Female,0,1,1,40,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,24.8,1024.7,0,1.7429621598352825,Q1
6248-TKCQV,Female,0,1,1,70,1,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),80.6,5460.2,0,1.7382381409015188,Q1
6762-QVYJO,Female,0,1,1,58,0,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,0,Mailed check,59.75,3624.35,0,1.735139157733424,Q1
3572-UUHRS,Male,0,0,0,45,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),18.85,867.3,0,1.7312300391315039,Q1
4079-WWQQQ,Male,0,0,0,72,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),65.55,4807.45,0,1.7230615818028656,Q1
2226-ICFDO,Female,0,1,1,72,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),85.9,6110.75,0,1.721182090820763,Q1
0214-JHPFW,Female,0,1,0,70,0,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),57.8,4039.3,0,1.7179143118330285,Q1
9066-QRSDU,Female,0,1,0,69,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Electronic check,26.3,1763.55,0,1.7173418411581285,Q1
5322-ZSMZY,Male,0,1,1,31,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.75,755.6,0,1.7130314973659633,Q1
2725-TTRIQ,Female,0,1,1,72,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),84.2,5986.55,0,1.7102826412795122,Q1
5485-ITNPC,Male,0,1,0,66,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),85.9,5595.3,0,1.7098261801781374,Q1
8184-WMOFI,Male,0,1,1,62,1,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,0,Credit card (automatic),71.4,4487.3,0,1.7088738023525223,Q1
5124-EOGYE,Male,0,0,0,31,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.45,638.55,0,1.7071301080928265,Q1
4654-ULTTN,Male,0,1,0,70,1,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,1,Credit card (automatic),74.8,5315.8,0,1.6985014695618978,Q1
7267-FRMJW,Female,0,1,1,25,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.1,486.05,0,1.6977888422085692,Q1
7164-BPTUT,Male,0,0,1,57,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Mailed check,89.55,5012.35,0,1.6966918713859243,Q1
6119-SPUDB,Male,0,0,0,46,0,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,0,Mailed check,38.25,1755.35,0,1.6930529795947336,Q1
5130-YPIRV,Female,0,1,0,62,1,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,1,Credit card (automatic),72.0,4284.2,0,1.6876620365624737,Q1
9135-MGVPY,Male,0,1,0,69,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Mailed check,84.7,5878.9,0,1.6817013483145955,Q1
6332-FBZRI,Male,0,1,1,67,1,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,1,Credit card (automatic),69.35,4653.25,0,1.6801936514584965,Q1
4884-LEVMQ,Male,0,1,0,39,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),20.45,790.0,0,1.6796725379841941,Q1
0795-LAFGP,Male,0,1,1,71,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Electronic check,90.4,6668.05,0,1.6794430977841521,Q1
0114-IGABW,Female,0,1,0,71,0,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),58.25,4145.9,0,1.6730102519050192,Q1
5125-CNDSP,Male,0,0,1,63,0,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,1,Bank transfer (automatic),40.6,2588.95,0,1.6728099772747258,Q1
9028-LIHRP,Male,0,1,1,71,1,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,0,Credit card (automatic),100.2,7209.0,0,1.6725823841333218,Q1
0839-QNXME,Female,0,0,0,30,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.4,578.5,0,1.6704565498757282,Q1
2211-RMNHO,Female,0,1,1,68,1,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),85.3,5560.0,0,1.666238537401471,Q1
5774-QPLTF,Male,0,1,1,50,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,20.35,938.95,0,1.6652322792136045,Q1
5676-CFLYY,Male,0,1,1,71,1,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,1,Credit card (automatic),73.35,5154.5,0,1.663775870252504,Q1
9415-ZNBSX,Female,0,1,1,70,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),89.0,6293.2,0,1.662401313521062,Q1
2428-HYUNX,Male,1,1,0,44,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),19.35,847.25,0,1.6615279048511562,Q1
9477-LGWQI,Male,0,1,1,70,1,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Credit card (automatic),80.15,5600.15,0,1.657024659072715,Q1
9385-EHGDO,Female,0,1,1,35,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,19.85,739.35,0,1.6562072108901396,Q1
8204-YJCLA,Male,1,1,1,72,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),64.8,4732.35,0,1.6532717631581328,Q1
0788-DXBFY,Male,0,1,1,58,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Electronic check,19.55,1108.8,0,1.6440356227234825,Q1
3251-YMVWZ,Male,0,0,0,53,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),24.05,1301.9,0,1.6431166229235343,Q1
8908-NMQTX,Male,0,0,0,72,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),65.6,4566.5,0,1.6396571795197854,Q1
0254-WWRKD,Female,0,1,1,67,1,No,DSL,No,Yes,No,No,No,No,One year,0,Credit card (automatic),50.55,3431.75,0,1.6388000430518475,Q1
6265-FRMTQ,Male,0,0,0,31,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.4,609.1,0,1.6387135802564619,Q1
6685-GBWJZ,Male,0,1,0,63,1,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,0,Credit card (automatic),70.8,4448.8,0,1.6384296506955918,Q1
6122-LJADA,Male,0,1,1,70,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),90.15,6237.05,0,1.6380205732101072,Q1
7205-BAIAD,Female,0,0,0,40,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),20.6,827.3,0,1.6362089634537134,Q1
1335-MXCSE,Male,0,1,1,55,1,No,DSL,No,No,Yes,Yes,No,No,Two year,1,Credit card (automatic),55.25,3119.9,0,1.6349382228642007,Q1
6408-WHTEF,Male,0,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Mailed check,89.4,6376.55,0,1.6332941382990969,Q1
4967-WPNCF,Male,0,0,0,72,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),63.7,4464.8,0,1.6325021555648216,Q1
9392-XBGTD,Male,0,0,1,27,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.6,581.85,0,1.6315567022844228,Q1
4671-VJLCL,Female,0,0,0,63,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,1,Credit card (automatic),79.85,4861.45,0,1.628697800901017,Q1
2661-GKBTK,Male,0,1,1,60,1,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),76.95,4543.95,0,1.6265929259906422,Q1
5680-LQOGP,Female,0,0,0,68,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),82.45,5646.6,0,1.6261396877716778,Q1
5231-FIQPA,Female,0,0,0,41,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,19.85,810.45,0,1.622938894948666,Q1
4518-FZBSX,Male,0,1,1,42,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.25,854.9,0,1.6205594285261815,Q1
9140-CZQZZ,Female,0,1,0,68,1,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),79.6,5515.8,0,1.617865239699795,Q1
7975-JMZNT,Male,0,1,0,66,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),91.7,6075.9,0,1.6158971694390956,Q1
7216-KAOID,Male,0,1,1,41,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.5,798.2,0,1.6146922489974762,Q1
8174-LNWMW,Female,0,0,0,31,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.9,689.35,0,1.6138760998804464,Q1
8316-BBQAY,Female,0,0,0,65,0,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),59.95,3921.1,0,1.612889408176452,Q1
7633-MVPUY,Male,0,1,0,57,1,No,DSL,Yes,Yes,No,Yes,No,No,Two year,1,Electronic check,59.75,3450.15,0,1.6112369684718761,Q1
4077-HWUYD,Male,0,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),87.55,6463.15,0,1.6105820238570692,Q1
0784-GTUUK,Male,0,1,0,62,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Credit card (automatic),23.75,1446.8,0,1.6074707245011706,Q1
3219-JQRSL,Female,1,1,0,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),89.1,6352.4,0,1.6049814930368576,Q1
0017-DINOC,Male,0,0,0,54,0,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,0,Credit card (automatic),45.2,2460.55,0,1.6006191529830887,Q1
8413-YNHNV,Male,0,0,0,69,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Mailed check,90.65,6322.1,0,1.5975273535170902,Q1
6974-DAFLI,Female,0,1,0,55,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Electronic check,19.7,1140.05,0,1.5959618798780069,Q1
4718-WXBGI,Male,0,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),91.95,6614.9,0,1.5937707462590454,Q1
1221-GHZEP,Female,0,0,0,62,1,No,DSL,Yes,No,No,Yes,No,Yes,Two year,1,Mailed check,65.1,3846.75,0,1.5934169879432032,Q1
0602-DDUML,Female,0,0,0,57,1,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,0,Mailed check,69.75,3894.4,0,1.5905368196018004,Q1
8197-BFWVU,Female,0,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),93.25,6688.95,0,1.590130939300493,Q1
4837-PZTIC,Female,0,0,0,47,0,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,0,Mailed check,41.9,1875.25,0,1.5867881489218607,Q1
9674-EHPPG,Male,0,1,0,46,0,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,0,Credit card (automatic),40.4,1842.7,0,1.5862932978903417,Q1
1506-YJTYT,Male,0,1,1,45,1,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,0,Credit card (automatic),73.85,3371.0,0,1.5817085720316828,Q1
8859-DZTGQ,Male,0,0,0,33,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.35,689.75,0,1.5801356388430887,Q1
4609-KNNWG,Female,0,1,1,27,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.9,550.1,0,1.5772477933324844,Q1
3079-BCHLN,Male,0,1,0,47,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.9,942.95,0,1.5677011104037903,Q1
5248-KWLAR,Male,0,1,1,71,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Electronic check,90.35,6325.25,0,1.5660796377418393,Q1
9968-FFVVH,Male,0,0,0,63,1,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,0,Bank transfer (automatic),68.8,4111.35,0,1.5648943592032525,Q1
6504-VBLFL,Male,0,1,0,55,1,No,DSL,Yes,Yes,Yes,No,No,No,Two year,0,Electronic check,58.6,3068.6,0,1.5635958478604817,Q1
3161-ONRWK,Male,0,1,1,60,1,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,1,Bank transfer (automatic),65.85,3928.3,0,1.5627863092556549,Q1
0123-CRBRT,Female,0,1,1,61,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Mailed check,88.1,5526.75,0,1.5587750640443137,Q1
1951-IEYXM,Male,0,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),90.6,6441.85,0,1.5566970028289102,Q1
9068-VPWQQ,Male,0,1,0,61,1,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,0,Credit card (automatic),75.35,4729.3,0,1.5565033071278211,Q1
1492-KGETH,Male,0,1,1,70,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,0,Bank transfer (automatic),78.35,5445.95,0,1.555533950986929,Q1
6418-PIQSP,Female,0,1,0,62,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,0,Mailed check,81.0,4985.9,0,1.5541142395112812,Q1
5397-NSKQG,Male,0,1,1,67,0,No phone service,DSL,Yes,No,No,No,Yes,Yes,Two year,0,Credit card (automatic),50.9,3281.65,0,1.554020875142335,Q1
5329-KRDTM,Male,1,1,0,72,1,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,0,Credit card (automatic),77.35,5396.25,0,1.5537967720594574,Q1
7850-THJMU,Female,0,1,1,26,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.65,494.9,0,1.553130321459871,Q1
0420-TXVSG,Male,0,1,0,66,1,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,1,Credit card (automatic),66.1,4428.45,0,1.551205734182124,Q1
5930-GBIWP,Male,0,0,0,69,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,1,Credit card (automatic),81.5,5553.25,0,1.5506057432709714,Q1
2384-OVPSA,Female,1,0,0,38,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.2,735.9,0,1.5473047340052957,Q1
3508-VLHCZ,Female,0,1,1,71,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),90.55,6239.05,0,1.5458630270887368,Q1
8859-YSTWS,Male,0,0,0,48,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.95,1004.5,0,1.5451416511935707,Q1
4121-AGSIN,Female,0,1,1,58,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Credit card (automatic),24.5,1497.9,0,1.5430646248359867,Q1
5727-MYATE,Male,0,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),90.8,6397.6,0,1.5398958528771902,Q1
2595-KIWPV,Male,0,0,1,27,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.7,509.3,0,1.539119789270368,Q1
4825-XJGDM,Female,0,0,0,61,0,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,One year,0,Credit card (automatic),43.7,2696.55,0,1.537658518410473,Q1
0567-XRHCU,Female,0,1,1,69,0,No phone service,DSL,Yes,No,Yes,No,No,Yes,Two year,1,Credit card (automatic),43.95,2960.1,0,1.5351557255183805,Q1
2824-DXNKN,Female,0,1,1,72,1,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,1,Bank transfer (automatic),71.45,5025.85,0,1.5304533347150493,Q1
8050-XGRVL,Female,0,1,1,62,1,No,DSL,Yes,No,Yes,No,No,No,One year,0,Credit card (automatic),54.75,3425.35,0,1.5278767198120176,Q1
9361-YNQWJ,Female,0,0,0,64,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),24.4,1601.2,0,1.527516645097105,Q1
4955-VCWBI,Female,0,1,1,43,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.0,817.95,0,1.525917928927527,Q1
4188-PCPIG,Female,0,1,0,57,1,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,1,Credit card (automatic),70.35,4124.65,0,1.5183433501569426,Q1
0556-FJEGU,Male,0,0,0,58,1,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,0,Bank transfer (automatic),70.1,4048.95,0,1.5174531086710241,Q1
8148-NLEGT,Female,0,1,1,42,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Electronic check,22.95,1014.25,0,1.5166964535245322,Q1
3938-YFPXD,Male,0,0,0,72,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),84.3,5997.1,0,1.5057053342234403,Q1
7649-SIJJF,Male,0,1,0,71,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,1,Mailed check,80.1,5585.4,0,1.5049358438097726,Q1
2581-VKIRT,Female,0,1,1,59,1,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,0,Mailed check,65.5,3801.3,0,1.5038694933988483,Q1
5542-NKVRU,Female,0,0,0,42,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),20.75,844.45,0,1.5020542312643483,Q1
6152-ONASV,Female,0,1,0,68,1,Yes,DSL,Yes,No,No,Yes,No,No,One year,0,Bank transfer (automatic),58.25,3975.7,0,1.498840064080322,Q1
9435-JMLSX,Male,0,1,0,71,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),86.1,6045.9,0,1.4983757383007301,Q1
8181-YHCMF,Female,0,1,1,68,0,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),60.3,4109.0,0,1.4967071275768244,Q1
7131-ZQZNK,Female,0,1,1,60,0,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),59.85,3590.2,0,1.4952729721119935,Q1
