customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,risk_churn,risk_churn %,risk_churn - per cent,risk_quartile
2640-LYMOV,Male,0,0,0,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.65,38.8,0,1.753169288357062,47.48541293035241,47.48541293035241,Q4
0307-BCOPK,Female,0,0,0,16,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.05,326.65,0,20.251507389932016,47.43789836781187,47.43789836781187,Q4
7997-EASSD,Female,0,1,0,63,1,Yes,Fiber optic,No,No,No,Yes,No,No,One year,1,Credit card (automatic),81.2,4965.1,0,3.435245751933146,47.42258668625727,47.42258668625727,Q4
9541-ZPSEA,Male,0,1,1,68,1,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,0,Credit card (automatic),80.35,5375.15,0,10.218183533144876,47.388447491803696,47.388447491803696,Q4
0699-NDKJM,Female,0,1,0,57,0,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),58.75,3437.45,0,56.525090314957595,47.38306886649639,47.38306886649639,Q4
3115-JPJDD,Female,0,1,0,59,1,No,Fiber optic,Yes,No,Yes,No,No,No,One year,1,Credit card (automatic),81.25,4639.45,0,2.0932603523186115,47.358359028696576,47.358359028696576,Q4
2792-LSHWX,Female,0,0,0,1,1,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,1,Mailed check,83.4,83.4,0,37.07245851033453,47.34818347013875,47.34818347013875,Q4
3721-CNZHX,Male,0,0,0,15,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.8,304.6,0,0.9893785003728509,47.303140018129604,47.303140018129604,Q4
1053-MXTTK,Female,0,1,1,72,1,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),108.65,7726.35,0,49.88143829017357,47.298075660199075,47.298075660199075,Q4
2363-BJLSL,Male,0,0,0,62,1,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),80.4,4981.15,0,72.7849973635264,47.268000563629926,47.268000563629926,Q4
3845-JHAMY,Female,0,1,1,16,0,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,1,Credit card (automatic),35.5,552.7,0,22.32483552884691,47.23565496852594,47.23565496852594,Q4
3244-CQPHU,Female,1,0,0,72,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),110.1,7746.7,0,0.6632083252367529,47.229220091155845,47.229220091155845,Q4
0345-XMMUG,Female,0,1,0,46,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),108.9,4854.3,0,38.67964911599994,47.187780908619445,47.187780908619445,Q4
5791-KAJFD,Female,0,1,1,56,1,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,1,Bank transfer (automatic),68.75,3808.0,0,6.865091275302085,47.17031590891997,47.17031590891997,Q4
3679-XASPY,Female,0,1,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,19.45,19.45,0,10.228078903846779,47.15751335978581,47.15751335978581,Q4
6303-KFWSL,Female,0,0,0,29,1,Yes,DSL,No,Yes,No,No,No,No,One year,1,Electronic check,55.25,1620.2,0,24.04860163747813,47.026353822996526,47.026353822996526,Q4
0356-OBMAC,Female,1,0,0,56,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,1,Bank transfer (automatic),99.9,5706.3,0,39.365871541808275,47.019091703703886,47.019091703703886,Q4
8327-WKMIE,Male,0,0,0,37,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),20.15,785.75,0,2.244439956957543,46.97812826832744,46.97812826832744,Q4
0314-TKOSI,Female,0,0,0,6,1,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,0,Mailed check,55.15,322.9,0,0.9266090289564197,46.97083463503445,46.97083463503445,Q4
3131-NWVFJ,Female,0,1,1,14,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.55,294.5,0,79.19787170248212,46.96678574609939,46.96678574609939,Q4
5149-CUZUJ,Male,0,1,1,28,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,0,Bank transfer (automatic),92.9,2768.35,0,2.8556958258838647,46.94358010690999,46.94358010690999,Q4
4003-FUSHP,Male,0,0,0,19,1,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,1,Credit card (automatic),61.55,1093.2,0,1.160047078231326,46.90275865102996,46.90275865102996,Q4
2595-KIWPV,Male,0,0,1,27,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.7,509.3,0,0.5759548478304302,46.888069072120096,46.888069072120096,Q4
6374-AFWOX,Male,0,1,0,46,1,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,0,Mailed check,65.65,3047.15,0,1.5937707462590454,46.87449293295969,46.87449293295969,Q4
1751-NCDLI,Male,1,1,0,46,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,98.85,4564.9,0,52.0832522278031,46.81660989947566,46.81660989947566,Q4
6469-MRVET,Male,0,1,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Electronic check,20.2,20.2,0,5.9430189350408416,46.800111939523944,46.800111939523944,Q4
7128-GGCNO,Male,0,0,0,46,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),72.8,3249.4,0,5.116424861978743,46.78728128083713,46.78728128083713,Q4
9592-ERDKV,Male,0,1,0,37,1,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,0,Mailed check,79.25,2911.8,0,0.8140320898855894,46.7604821850366,46.7604821850366,Q4
0584-BJQGZ,Female,0,0,0,25,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,1,Bank transfer (automatic),78.35,1837.9,0,35.749791534236124,46.75116095284654,46.75116095284654,Q4
0253-ZTEOB,Female,0,1,1,48,1,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,0,Electronic check,79.65,3870.3,0,10.305846387913157,46.73254984254126,46.73254984254126,Q4
3572-UUHRS,Male,0,0,0,45,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),18.85,867.3,0,23.19041153854072,46.62928230417068,46.62928230417068,Q4
9659-ZTWSM,Male,1,1,0,66,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),107.35,7051.95,0,8.250863311124943,46.62647696271434,46.62647696271434,Q4
8741-LQOBK,Female,0,1,1,46,0,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,0,Bank transfer (automatic),35.05,1620.25,0,7.042042198083558,46.621143522533174,46.621143522533174,Q4
1448-CYWKC,Female,0,1,1,58,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Credit card (automatic),105.2,6225.4,0,0.6027225574342606,46.62076962973865,46.62076962973865,Q4
1855-CFULU,Female,1,0,0,4,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.05,91.45,0,12.635482551111075,46.613547865458365,46.613547865458365,Q4
9087-EYCPR,Female,0,0,0,60,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.0,1505.05,0,2.384122987080455,46.57191492513336,46.57191492513336,Q4
0942-KOWSM,Female,0,1,1,30,1,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),80.8,2369.3,0,25.477083364908253,46.51033300443729,46.51033300443729,Q4
2186-QZEYA,Female,1,0,0,29,1,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),58.55,1718.95,0,1.6817013483145955,46.49871255380208,46.49871255380208,Q4
1208-NBVFH,Male,0,1,1,20,1,No,DSL,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,49.6,939.8,0,7.98489804182797,46.4720876745603,46.4720876745603,Q4
8474-UMLNT,Female,0,0,0,13,1,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,0,Bank transfer (automatic),67.8,842.25,0,16.270493752415415,46.41214301946189,46.41214301946189,Q4
9750-BOOHV,Female,0,0,0,32,0,No phone service,DSL,Yes,No,No,No,No,No,One year,0,Mailed check,30.15,927.65,0,0.9666588707359558,46.36509588589672,46.36509588589672,Q4
1456-TWCGB,Male,0,0,0,4,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,0,Mailed check,49.25,208.45,0,0.7439658039986216,46.354561001168975,46.354561001168975,Q4
1460-UZPRJ,Male,0,1,0,60,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.95,1258.15,0,28.033589497127497,46.33797756571042,46.33797756571042,Q4
3373-DIUUN,Male,0,1,1,30,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,21.25,711.9,0,32.892669809205344,46.318224762629214,46.318224762629214,Q4
1574-DYCWE,Female,0,1,1,51,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.95,1028.75,0,26.064677657199443,46.29825413294708,46.29825413294708,Q4
1470-PSXNM,Male,0,1,1,49,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,1,Electronic check,93.65,4520.15,0,3.7771774839857843,46.25310808282844,46.25310808282844,Q4
9659-QEQSY,Female,0,0,0,45,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,115.65,5125.5,0,9.6721785584559,46.245007778706274,46.245007778706274,Q4
0471-ARVMX,Female,1,1,0,62,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,1,Electronic check,104.85,6312.9,0,2.1384428732548217,46.24235885202791,46.24235885202791,Q4
8822-KNBHV,Female,0,0,0,48,1,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,1,Credit card (automatic),83.45,3887.85,0,2.520837141056124,46.20319030149663,46.20319030149663,Q4
5321-NTRKC,Male,0,1,1,66,1,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,0,Bank transfer (automatic),79.85,5234.95,0,5.1134739706182275,46.19901155994037,46.19901155994037,Q4
1333-PBMXB,Female,0,1,1,54,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),24.75,1342.15,0,60.67451435830724,46.17916592476381,46.17916592476381,Q4
1843-TLSGD,Female,0,1,1,13,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.85,272.35,0,0.3723600580566845,46.157728917369774,46.157728917369774,Q4
0508-SQWPL,Female,0,1,1,57,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),20.1,1087.7,0,59.48027072016917,46.138454543628065,46.138454543628065,Q4
0164-APGRB,Female,0,0,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,114.9,8496.7,0,35.467945331138935,46.080153180247805,46.080153180247805,Q4
4724-WXVWF,Male,0,0,0,48,1,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,1,Electronic check,95.4,4445.3,0,0.28015215888593403,46.00982981339931,46.00982981339931,Q4
5010-IPEAQ,Female,0,1,1,67,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,0,Credit card (automatic),54.2,3623.95,0,4.794015460446628,45.988408319317635,45.988408319317635,Q4
0661-KQHNK,Female,0,1,1,6,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),19.0,105.5,0,0.482744505231569,45.9547689712237,45.9547689712237,Q4
7026-YMSBE,Male,0,0,0,30,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.7,625.05,0,78.06512764119306,45.923217537419525,45.923217537419525,Q4
3096-YXENJ,Female,0,1,0,65,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),107.65,7082.85,0,24.971280029767264,45.922425420879044,45.922425420879044,Q4
4741-WWJQZ,Female,0,1,0,2,1,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,1,Electronic check,80.15,194.55,0,2.2963380518228944,45.860584743123034,45.860584743123034,Q4
0804-YGEQV,Female,0,1,1,43,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),24.45,993.15,0,8.31640434044187,45.73292725959027,45.73292725959027,Q4
1599-MMYRQ,Male,0,1,1,62,1,No,Fiber optic,Yes,Yes,No,No,No,No,One year,1,Credit card (automatic),81.45,4983.05,0,34.514258512924314,45.71291545851726,45.71291545851726,Q4
2550-QHZGP,Male,0,0,0,7,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.5,128.6,0,0.30503261990958436,45.70862619412864,45.70862619412864,Q4
4815-YOSUK,Male,0,1,1,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,1,Credit card (automatic),104.9,7537.5,0,2.273483530411094,45.666899641209014,45.666899641209014,Q4
9233-PSYHO,Female,1,0,0,45,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),100.15,4459.8,0,7.406960496218032,45.64535892427492,45.64535892427492,Q4
8659-IOOPU,Female,0,1,1,71,1,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,0,Electronic check,100.45,7159.7,0,20.770002319192095,45.56294799322514,45.56294799322514,Q4
1763-KUAAW,Female,1,0,0,18,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),20.35,369.6,0,59.586920890124716,45.53119679899961,45.53119679899961,Q4
0301-FIDRB,Female,0,1,1,72,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),63.8,4684.3,0,31.84802029956201,45.51779781463569,45.51779781463569,Q4
4118-CEVPF,Female,1,0,0,35,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),110.8,3836.3,0,46.62928230417068,45.516362413522515,45.516362413522515,Q4
9919-FZDED,Male,1,1,0,72,1,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Credit card (automatic),84.1,5981.65,0,20.60860683160167,45.51572286080169,45.51572286080169,Q4
4945-RVMTE,Female,0,0,0,28,1,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,1,Bank transfer (automatic),59.55,1646.45,0,11.234138056167273,45.49660789564012,45.49660789564012,Q4
2220-IAHLS,Female,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),19.4,19.4,0,21.848141039863773,45.440304412231825,45.440304412231825,Q4
3658-QQJYD,Male,0,0,0,62,1,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,1,Credit card (automatic),74.3,4698.05,0,59.2518515046924,45.43206737567102,45.43206737567102,Q4
4929-XIHVW,Male,1,1,0,2,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),95.5,181.65,0,9.179471197211212,45.424492104607516,45.424492104607516,Q4
8461-EFQYM,Female,0,0,0,38,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Electronic check,24.25,914.4,0,0.9926399125790103,45.393141350527685,45.393141350527685,Q4
7078-NVFAM,Female,0,1,1,32,0,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,1,Electronic check,35.15,1051.05,0,4.5472407679044835,45.33501985906316,45.33501985906316,Q4
8630-FJLIB,Female,0,0,0,18,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.8,1221.65,0,14.13520888370079,45.30543660354437,45.30543660354437,Q4
8944-AILEF,Male,0,1,0,15,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),19.45,340.85,0,10.404971956322813,45.251022720712,45.251022720712,Q4
1985-MBRYP,Female,0,0,0,43,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),19.65,779.25,0,11.123563762242327,45.2250702090719,45.2250702090719,Q4
5808-TOTXO,Female,0,0,1,3,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Credit card (automatic),20.55,57.4,0,4.540381356838373,45.20350166406084,45.20350166406084,Q4
4402-FTBXC,Male,0,0,0,54,1,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,0,Mailed check,89.8,4667.0,0,51.72580396565469,45.17749809646864,45.17749809646864,Q4
3996-ZNWYK,Male,1,1,1,71,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.8,1388.45,0,20.496955709769402,45.17187670046557,45.17187670046557,Q4
7452-FOLON,Male,0,0,1,39,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),25.45,958.45,0,0.6735535932769746,45.092853843255654,45.092853843255654,Q4
8905-IAZPF,Female,0,1,0,69,1,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,1,Credit card (automatic),95.65,6744.2,0,5.984729477293639,45.07528543056466,45.07528543056466,Q4
4163-NCJAK,Female,0,1,0,46,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),24.45,1066.15,0,4.338513961444816,45.02135825660973,45.02135825660973,Q4
3253-HKOKL,Female,0,1,1,52,1,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,0,Electronic check,100.3,5244.45,0,64.24508368199261,45.01420916340696,45.01420916340696,Q4
9715-SBVSU,Male,0,1,1,14,1,No,DSL,Yes,Yes,No,No,No,Yes,Two year,1,Bank transfer (automatic),61.4,815.55,0,24.602294648784117,44.98785686258566,44.98785686258566,Q4
5598-IKHQQ,Female,0,0,0,72,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.45,1866.45,0,25.59909166655883,44.88065435611824,44.88065435611824,Q4
9629-NHXFW,Female,0,1,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.4,19.4,0,3.486795317823825,44.87465711414845,44.87465711414845,Q4
8107-KNCIM,Male,1,1,0,14,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,75.1,1013.35,0,18.185576364841765,44.84903435164146,44.84903435164146,Q4
1261-FWTTE,Male,1,0,0,23,0,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),34.65,768.45,0,48.74655294017962,44.83934914082687,44.83934914082687,Q4
2391-IPLOP,Male,0,1,1,50,1,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,1,Electronic check,69.65,3442.15,0,15.298366850458223,44.819120855577474,44.819120855577474,Q4
9359-UGBTK,Female,0,0,0,67,1,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,1,Bank transfer (automatic),72.35,4991.5,0,42.36490607800801,44.8047178402713,44.8047178402713,Q4
6506-EYCNH,Female,0,1,1,28,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Bank transfer (automatic),19.55,543.8,0,21.90069366651578,44.747656055168946,44.747656055168946,Q4
1043-UXOVO,Female,0,0,0,71,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),113.15,7993.3,0,11.062704401016017,44.71690678605583,44.71690678605583,Q4
3212-KXOCR,Male,0,0,0,52,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),21.0,1107.2,0,3.3871105936629022,44.71508371611417,44.71508371611417,Q4
8751-EDEKA,Female,0,1,0,28,1,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,0,Credit card (automatic),89.9,2433.5,0,8.481586371418146,44.71305032845404,44.71305032845404,Q4
3307-TLCUD,Male,0,1,0,17,0,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,0,Mailed check,34.4,592.75,0,1.6362089634537134,44.688442280370566,44.688442280370566,Q4
1209-VFFOC,Male,0,1,1,68,0,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,1,Mailed check,56.4,3948.45,0,10.808635681706189,44.552358655922454,44.552358655922454,Q4
3192-LNKRK,Male,0,1,1,34,1,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Mailed check,84.05,2909.95,0,11.288675322828006,44.5410222388049,44.5410222388049,Q4
2171-UDMFD,Male,0,1,1,32,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),19.45,674.55,0,2.789659801901779,44.51375935847128,44.51375935847128,Q4
4367-NHWMM,Female,0,0,0,1,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,24.9,24.9,0,72.5131658410926,44.507982691722944,44.507982691722944,Q4
5433-KYGHE,Female,0,0,1,14,1,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,1,Mailed check,86.0,1164.05,0,26.969995430019623,44.40503278526603,44.40503278526603,Q4
0197-PNKNK,Female,0,1,1,69,1,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,0,Bank transfer (automatic),84.45,5848.6,0,1.6930529795947336,44.39412007059483,44.39412007059483,Q4
9214-EKVXR,Female,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,44.0,44.0,0,14.871948958187414,44.378084449357466,44.378084449357466,Q4
5131-PONJI,Male,0,1,1,49,1,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,1,Credit card (automatic),90.4,4494.65,0,0.2906265366959386,44.36806098332802,44.36806098332802,Q4
8992-CEUEN,Female,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,18.85,18.85,0,18.437649857813526,44.36670869045802,44.36670869045802,Q4
3926-YZVVX,Female,0,0,0,41,1,No,DSL,No,No,No,Yes,No,No,One year,0,Bank transfer (automatic),50.05,2029.05,0,14.325909889728738,44.34839678793563,44.34839678793563,Q4
1187-WILMM,Male,0,1,1,63,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),89.4,5597.65,0,11.37418762145406,44.3433200979931,44.3433200979931,Q4
5734-EJKXG,Female,0,0,0,61,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,1,Electronic check,118.6,7365.7,0,16.545442265453186,44.322458605699424,44.322458605699424,Q4
2731-GJRDG,Female,0,0,0,32,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),109.55,3608.0,0,2.69718675899125,44.29555558944283,44.29555558944283,Q4
3186-AJIEK,Male,0,0,0,66,1,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),105.65,6844.5,0,8.098340564341603,44.28477760307747,44.28477760307747,Q4
8455-HIRAQ,Female,0,0,0,8,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,44.45,369.3,0,1.7704648110043606,44.25977205372589,44.25977205372589,Q4
5327-XOKKY,Male,1,1,0,72,1,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,1,Credit card (automatic),73.45,5329.0,0,4.7567697780550215,44.25964865920488,44.25964865920488,Q4
1635-HDGFT,Female,0,0,1,19,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.5,398.55,0,3.639927043177192,44.25706069888872,44.25706069888872,Q4
1320-GVNHT,Male,0,1,1,72,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Credit card (automatic),108.4,7767.25,0,1.803544364784842,44.18508519165011,44.18508519165011,Q4
7727-SHVZV,Female,0,0,0,9,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),19.5,150.35,0,1.8200333693883113,44.17286955956829,44.17286955956829,Q4
0815-MFZGM,Female,0,1,0,42,1,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),99.0,4135.0,0,62.84607290243602,44.16727852116738,44.16727852116738,Q4
0439-IFYUN,Female,1,0,0,18,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,74.7,1294.6,0,42.25907501597906,44.12194098772891,44.12194098772891,Q4
4683-WYDOU,Male,0,1,0,62,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),107.6,6912.7,0,0.983872849614491,44.093923041316536,44.093923041316536,Q4
0305-SQECB,Female,0,0,1,11,0,No phone service,DSL,Yes,No,No,Yes,No,No,One year,1,Mailed check,36.05,402.6,0,15.344147846214588,44.08694128961438,44.08694128961438,Q4
7586-ZATGZ,Male,0,0,0,40,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,84.9,3369.05,0,2.4252546605861878,44.078137219145816,44.078137219145816,Q4
8592-PLTMQ,Female,0,0,0,64,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,24.7,1642.75,0,6.180495665662568,44.066295435866536,44.066295435866536,Q4
3038-PQIUY,Female,0,0,0,38,1,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),66.15,2522.4,0,1.328216414002106,44.044562900953785,44.044562900953785,Q4
4003-OCTMP,Female,0,1,0,31,1,No,DSL,Yes,No,No,Yes,No,Yes,One year,1,Electronic check,64.0,1910.75,0,11.194679321270126,43.97930161734787,43.97930161734787,Q4
6999-CHVCF,Male,0,0,0,68,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,1,Bank transfer (automatic),102.1,7149.35,0,29.41745689696723,43.97360826545588,43.97360826545588,Q4
6650-VJONK,Male,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),43.85,43.85,0,2.125832260093299,43.925068205872606,43.925068205872606,Q4
0356-ERHVT,Male,0,1,0,11,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),45.9,521.9,0,25.687468870026247,43.911570470922086,43.911570470922086,Q4
2194-IIQOF,Female,0,1,0,71,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),89.3,6388.65,0,3.1465397723138784,43.84688770615545,43.84688770615545,Q4
2056-EVGZL,Male,0,1,1,68,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,0,Credit card (automatic),105.75,7322.5,0,38.96570729274753,43.780407019418796,43.780407019418796,Q4
3985-HOYPM,Male,0,0,0,26,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.4,525.55,0,1.4151659903453917,43.67961017593224,43.67961017593224,Q4
