customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,risk_churn,risk_churn %,risk_churn - per cent,risk_quartile
1656-DRSMG,Female,0,0,0,63,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Credit card (automatic),109.85,7002.95,0,2.8261174077622937,1.9668068060701749,1.9668068060701749,Q1
2207-RYYRL,Male,0,1,1,52,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,24.55,1331.05,0,18.795277449031236,1.9647421690061964,1.9647421690061964,Q1
6349-JDHQP,Female,0,0,0,53,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.85,1049.6,0,69.96367736521827,1.963653003378057,1.963653003378057,Q1
7950-XWOVN,Male,0,0,0,11,0,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,0,Mailed check,34.7,383.55,0,7.804383412472513,1.9565938134528635,1.9565938134528635,Q1
7449-HVPIV,Male,0,1,1,55,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Credit card (automatic),90.4,5099.15,0,30.810272660073906,1.9531532732738717,1.9531532732738717,Q1
5539-HIVAK,Female,1,1,0,28,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,25.7,734.6,0,47.388447491803696,1.9528638013941704,1.9528638013941704,Q1
2933-XEUJM,Female,0,0,0,46,1,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,0,Mailed check,79.2,3593.8,0,21.66737429283338,1.9526666641744086,1.9526666641744086,Q1
2843-CQMEG,Male,0,0,0,24,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,1,Mailed check,49.7,1218.25,0,7.783037923802021,1.9521617388494987,1.9521617388494987,Q1
5117-ZSMHQ,Female,0,1,1,71,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),89.9,6342.7,0,10.281348644699232,1.9501550362394544,1.9501550362394544,Q1
5090-EMGTC,Female,0,1,0,59,1,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,1,Mailed check,100.05,6034.85,0,2.721537726642346,1.949962635118619,1.949962635118619,Q1
0708-LGSMF,Male,0,1,0,13,1,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,1,Electronic check,65.85,902.25,0,27.32496069251441,1.948243766982401,1.948243766982401,Q1
2135-DQWAQ,Female,0,0,0,5,1,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Mailed check,85.3,420.45,0,8.325680711341512,1.9406606768608912,1.9406606768608912,Q1
5934-RMPOV,Female,0,0,1,22,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,84.75,1816.75,0,0.7516791556284099,1.9374431919458683,1.9374431919458683,Q1
5567-GZKQY,Male,0,0,0,58,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.3,1131.5,0,57.97319572983988,1.9336501167074132,1.9336501167074132,Q1
9391-TTOYH,Female,0,0,0,23,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.5,470.2,0,0.654349169498235,1.9326833877900316,1.9326833877900316,Q1
0644-OQMDK,Male,1,0,0,4,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.65,293.85,0,0.6642164369539003,1.9268138729503232,1.9268138729503232,Q1
3396-DKDEL,Female,0,1,1,70,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),115.15,8250.0,0,23.708402970199398,1.9251417998326943,1.9251417998326943,Q1
9927-DSWDF,Male,0,1,0,22,1,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,104.6,2180.55,0,25.90628904976912,1.9243326045883433,1.9243326045883433,Q1
3654-ARMGP,Female,0,0,0,61,1,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),88.65,5321.25,0,9.259717129328958,1.9242962394352487,1.9242962394352487,Q1
1346-UFHAX,Female,0,0,0,13,1,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Credit card (automatic),80.0,1029.35,0,5.017258387103216,1.9225429007780952,1.9225429007780952,Q1
4360-QRAVE,Male,1,0,0,37,0,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,0,Electronic check,36.65,1315.0,0,0.6368398418879974,1.9201244564935303,1.9201244564935303,Q1
3567-PQTSO,Male,0,1,1,53,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Electronic check,105.25,5576.3,0,4.141903610200988,1.9188116547447682,1.9188116547447682,Q1
7605-SNLQG,Female,0,1,0,45,1,No,DSL,No,No,Yes,No,No,No,Month-to-month,1,Credit card (automatic),50.25,2221.55,0,31.246842560937644,1.9174188489713924,1.9174188489713924,Q1
6692-YQHXC,Male,0,0,0,16,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),69.95,1205.5,0,52.92805345120115,1.9170598006936581,1.9170598006936581,Q1
3913-FCUUW,Female,0,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,1,Bank transfer (automatic),70.45,5165.7,0,2.230178336204692,1.9158530009566652,1.9158530009566652,Q1
6096-EGVTU,Female,0,1,1,64,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,24.9,1595.5,0,1.1561852165932534,1.9147901777954797,1.9147901777954797,Q1
3858-XHYJO,Female,0,1,0,40,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,0,Bank transfer (automatic),105.75,4228.55,0,75.58949295570864,1.91326323851954,1.91326323851954,Q1
7876-BEUTG,Female,0,0,0,15,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,48.8,720.1,0,8.901814237104249,1.9132223576826508,1.9132223576826508,Q1
2775-SEFEE,Male,0,0,1,0,1,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,1,Bank transfer (automatic),61.9,,0,30.679730938051065,1.9112241341246314,1.9112241341246314,Q1
8148-WOCMK,Male,0,1,1,8,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.6,125.0,0,68.7285716418488,1.9053608516215699,1.9053608516215699,Q1
7718-UPSKJ,Female,0,1,0,69,1,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,1,Credit card (automatic),106.4,7251.9,0,0.6041266318161124,1.8968944197004356,1.8968944197004356,Q1
0139-IVFJG,Female,0,1,0,2,1,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,0,Electronic check,90.35,190.5,0,23.98918449388059,1.8962427064287608,1.8962427064287608,Q1
8687-BAFGU,Male,0,0,0,1,1,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,0,Electronic check,74.0,74.0,0,50.90871719285649,1.8956582465251077,1.8956582465251077,Q1
4176-RELJR,Male,1,0,0,67,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.1,1672.15,0,31.424723368804365,1.893365932148462,1.893365932148462,Q1
1251-STYSZ,Female,1,0,0,4,1,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,80.25,303.7,0,5.551030442749361,1.8929122229090414,1.8929122229090414,Q1
7315-WYOAW,Male,0,0,0,13,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,0,Electronic check,100.75,1313.25,0,22.344076439686766,1.889483795742062,1.889483795742062,Q1
5227-JSCFE,Male,1,1,0,71,0,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,0,Credit card (automatic),46.35,3353.4,0,67.33241720471092,1.8879057678722455,1.8879057678722455,Q1
1950-KSVVJ,Female,0,1,0,45,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,0,Mailed check,113.3,5032.25,0,10.471803295993336,1.881374095060362,1.881374095060362,Q1
5278-PNYOX,Female,0,0,0,49,1,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),100.65,4917.75,0,4.9498184374846055,1.8807608520782098,1.8807608520782098,Q1
3701-SFMUH,Male,0,1,1,7,1,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,0,Credit card (automatic),69.7,516.15,0,18.336164743526602,1.8802748364549218,1.8802748364549218,Q1
7562-UXTPG,Female,0,0,0,13,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,70.15,886.7,0,6.385972788709745,1.8721671279796022,1.8721671279796022,Q1
9375-MHRRS,Male,0,0,0,6,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,0,Mailed check,50.05,288.35,0,47.026353822996526,1.8714159515137503,1.8714159515137503,Q1
2616-UUTFK,Male,0,1,0,33,1,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,1,Bank transfer (automatic),72.75,2447.45,0,2.0160494399106983,1.8701672692859432,1.8701672692859432,Q1
6695-FRVEC,Male,0,1,1,67,1,No,DSL,Yes,No,Yes,Yes,No,No,Two year,1,Bank transfer (automatic),60.4,3953.7,0,23.81141828674553,1.8700164027054185,1.8700164027054185,Q1
8313-NDOIA,Female,0,0,0,24,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,104.15,2494.65,0,8.334800424685605,1.869993612350206,1.869993612350206,Q1
7107-UBYKY,Female,0,1,1,35,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,25.75,882.55,0,68.98625422141944,1.8694788694520161,1.8694788694520161,Q1
6925-BAYGL,Female,1,1,0,53,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.1,1275.6,0,9.796390756771899,1.8656630170138466,1.8656630170138466,Q1
2137-DQMEV,Male,0,1,1,68,0,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,0,Mailed check,44.8,2983.65,0,10.720048817555579,1.8595837269281226,1.8595837269281226,Q1
2925-MXLSX,Female,0,0,0,30,1,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,1,Credit card (automatic),68.95,2038.7,0,7.889647046859973,1.8593591664169025,1.8593591664169025,Q1
2314-TNDJQ,Female,0,1,1,72,0,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,0,Credit card (automatic),55.65,3880.05,0,12.234959801165475,1.8514158692304956,1.8514158692304956,Q1
3166-PNEOF,Female,0,0,0,61,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),86.45,5175.3,0,1.8701672692859432,1.8499672540815422,1.8499672540815422,Q1
5906-DVAPM,Female,0,1,1,55,1,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,1,Credit card (automatic),75.0,4213.9,0,4.713603793884986,1.846040312193811,1.846040312193811,Q1
5727-MYATE,Male,0,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),90.8,6397.6,0,18.28386455440091,1.8450987857937258,1.8450987857937258,Q1
4223-BKEOR,Female,0,0,1,21,1,No,DSL,Yes,No,Yes,No,No,Yes,One year,0,Mailed check,64.85,1336.8,0,25.3818881238129,1.8311892837217076,1.8311892837217076,Q1
2845-KDHVX,Female,0,1,0,64,1,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,1,Mailed check,68.3,4378.8,0,2.7516818025651646,1.8308934027005181,1.8308934027005181,Q1
2582-FFFZR,Female,0,0,0,22,0,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,50.6,1073.3,0,60.89728821013194,1.8296524509213368,1.8296524509213368,Q1
5402-HTOTQ,Male,0,0,0,16,1,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,0,Electronic check,55.3,875.35,0,0.8567356269798089,1.8293918847969195,1.8293918847969195,Q1
0383-CLDDA,Female,0,0,0,69,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),85.35,5897.4,0,3.8032297089820437,1.82811504511433,1.82811504511433,Q1
2466-NEJOJ,Male,0,1,1,8,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),19.65,169.75,0,13.358348117694135,1.8266926030478499,1.8266926030478499,Q1
0234-TEVTT,Female,0,1,1,48,0,No phone service,DSL,Yes,No,Yes,No,No,Yes,One year,0,Credit card (automatic),45.0,2196.3,0,23.360721893235073,1.8258805764409989,1.8258805764409989,Q1
0786-IVLAW,Female,1,0,0,66,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,0,Bank transfer (automatic),108.1,7238.6,0,31.40536180817509,1.8232982395649335,1.8232982395649335,Q1
2005-DWQZJ,Female,0,1,1,8,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.05,201.7,0,7.455090488084156,1.820996955629043,1.820996955629043,Q1
6997-UVGOX,Male,0,1,1,71,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),85.45,6029.9,0,13.308436590848796,1.8200333693883113,1.8200333693883113,Q1
7159-NOKYQ,Male,0,1,0,67,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,1,Electronic check,93.15,6368.2,0,28.27710928615092,1.8150943142307148,1.8150943142307148,Q1
5334-JLAXU,Female,0,1,0,60,1,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,1,Credit card (automatic),94.1,5475.9,0,47.23565496852594,1.8137735888231699,1.8137735888231699,Q1
6408-WHTEF,Male,0,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Mailed check,89.4,6376.55,0,34.71448321290832,1.8125664753029367,1.8125664753029367,Q1
6591-QGOYB,Male,0,0,0,17,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,1,Bank transfer (automatic),106.65,1672.1,0,10.199918359732978,1.806985926668582,1.806985926668582,Q1
8543-MSDMF,Male,0,0,0,3,1,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,77.4,206.15,0,16.17800544388342,1.8058401722064874,1.8058401722064874,Q1
8544-JNBOX,Male,0,0,0,72,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,20.8,1521.2,0,5.961888923057945,1.803544364784842,1.803544364784842,Q1
6738-ISCBM,Male,0,0,0,44,0,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,1,Electronic check,54.0,2440.25,0,10.876761997775027,1.8000425947510577,1.8000425947510577,Q1
7996-MHXLW,Female,0,0,0,66,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),25.15,1683.6,0,0.5222072260350765,1.797732805865515,1.797732805865515,Q1
1764-VUUMT,Male,0,0,1,66,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.95,1269.1,0,24.405176332428596,1.7958066001564763,1.7958066001564763,Q1
0365-BZUWY,Male,0,1,0,17,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,102.55,1742.5,0,18.620311335465807,4.716441761580857,1.795109654899295,Q1
5035-BVCXS,Male,0,0,0,11,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Mailed check,75.9,866.4,0,1.42067575203923,1.793598013706342,1.793598013706342,Q1
6339-TBELP,Male,0,0,0,71,1,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,1,Credit card (automatic),86.4,6172.0,0,2.33224819746415,1.792419406101054,1.792419406101054,Q1
8069-YQQAJ,Male,0,0,0,14,0,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,1,Mailed check,31.1,419.7,0,2.3573860074996533,1.7920365604437032,1.7920365604437032,Q1
3570-YUEKJ,Female,0,0,0,42,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,49.55,2077.95,0,0.7969582863080116,1.7869518887564309,1.7869518887564309,Q1
7794-JASDG,Male,0,0,0,1,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Mailed check,50.75,50.75,0,32.13180135416812,1.785759367270161,1.785759367270161,Q1
8314-HTWVE,Female,0,1,1,7,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.85,144.15,0,35.316473380774795,1.7839867642911023,1.7839867642911023,Q1
0315-LVCRK,Male,0,0,0,11,1,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,0,Electronic check,84.8,888.75,0,31.775361960877945,1.7815799546867856,1.7815799546867856,Q1
2573-GYRUU,Male,1,1,0,48,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,1,Credit card (automatic),91.05,4370.75,0,19.468268768991056,1.7805461081655916,1.7805461081655916,Q1
2040-OBMLJ,Male,0,0,0,31,1,Yes,Fiber optic,No,No,No,Yes,No,No,One year,0,Credit card (automatic),81.7,2548.65,0,0.41266705953981137,1.7761801771447432,1.7761801771447432,Q1
5533-RJFTJ,Male,0,0,0,49,0,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),30.2,1453.1,0,2.0419851851529525,1.77516080673553,1.77516080673553,Q1
0096-FCPUF,Male,0,0,0,30,1,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,1,Mailed check,64.5,1888.45,0,3.8553970237428707,1.7748651212444022,1.7748651212444022,Q1
1955-IBMMB,Male,0,0,0,59,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),20.2,1192.3,0,51.13802229892629,1.7727029889896189,1.7727029889896189,Q1
3372-CDXFJ,Male,0,1,1,13,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),24.5,343.6,0,35.04681689749034,1.7716008468140432,1.7716008468140432,Q1
1393-IMKZG,Female,0,0,0,1,1,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,95.85,95.85,0,13.842497814831036,1.7712832175771391,1.7712832175771391,Q1
6598-KELSS,Male,0,0,1,50,0,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,1,Bank transfer (automatic),43.05,2208.05,0,29.901608476389402,1.7704648110043606,1.7704648110043606,Q1
2103-ZRXFN,Male,0,0,0,1,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,50.75,50.75,0,30.017911638258273,1.7686561432430223,1.7686561432430223,Q1
0089-IIQKO,Female,0,1,1,39,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Credit card (automatic),99.95,3767.4,0,12.938660084069825,1.7683932559469917,1.7683932559469917,Q1
6078-VESFR,Male,1,1,0,13,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),70.45,849.1,0,2.7153127568508593,1.7683905789959022,1.7683905789959022,Q1
2988-QRAJY,Male,0,0,0,69,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Credit card (automatic),110.05,7430.75,0,39.60998545185256,1.7682790048790333,1.7682790048790333,Q1
3716-LRGXK,Male,0,1,0,60,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,0,Credit card (automatic),101.15,6067.4,0,0.9142391278323055,1.7679655839206894,1.7679655839206894,Q1
5302-BDJNT,Male,0,0,0,35,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,0,Electronic check,95.5,3418.2,0,26.492081642804877,1.7659902257414792,1.7659902257414792,Q1
0134-XWXCE,Female,1,0,0,44,1,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,0,Bank transfer (automatic),74.85,3268.05,0,46.4720876745603,1.763721215653388,1.763721215653388,Q1
1455-HFBXA,Male,0,1,0,52,1,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,1,Credit card (automatic),91.6,4627.8,0,40.88676573999942,1.7569737422597633,1.7569737422597633,Q1
5857-TYBCJ,Male,1,1,0,44,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,89.2,4040.2,0,10.557358435695903,1.755639578672106,1.755639578672106,Q1
1406-PUQVY,Male,0,0,1,1,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,49.9,49.9,0,14.15182789359742,1.7550758909738,1.7550758909738,Q1
5743-KHMNA,Male,0,0,0,71,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),25.55,1898.1,0,21.617164549546942,1.754728441150296,1.754728441150296,Q1
8778-LMWTJ,Female,0,0,0,9,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,74.85,708.2,0,24.197897884710713,1.753169288357062,1.753169288357062,Q1
8680-CGLTP,Male,0,0,0,29,1,No,DSL,Yes,Yes,No,Yes,No,No,One year,1,Electronic check,58.75,1696.2,0,21.66798305774343,1.751711678304448,1.751711678304448,Q1
0020-JDNXP,Female,0,1,1,34,0,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,0,Mailed check,61.25,1993.2,0,2.8502729009994074,1.751452073212519,1.751452073212519,Q1
6484-LATFU,Male,0,0,0,68,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,24.55,1657.4,0,3.744192512688006,1.743322452243124,1.743322452243124,Q1
3935-TBRZZ,Male,0,1,1,44,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,25.7,1110.5,0,58.15317838999623,1.7429621598352825,1.7429621598352825,Q1
7173-TETGO,Female,1,1,0,72,1,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,0,Bank transfer (automatic),78.5,5602.25,0,37.088278640564795,1.7382381409015188,1.7382381409015188,Q1
6195-MELTI,Male,0,0,0,57,1,No,DSL,No,Yes,No,Yes,No,No,One year,1,Mailed check,54.65,3134.7,0,7.653308659956531,1.735139157733424,1.735139157733424,Q1
2809-ZMYOQ,Female,0,0,0,32,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,101.35,3334.9,0,6.505317298120647,1.7312300391315039,1.7312300391315039,Q1
6497-TILVL,Female,0,1,1,7,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,0,Mailed check,50.7,350.35,0,44.84903435164146,1.7230615818028656,1.7230615818028656,Q1
2133-TSRRM,Female,0,0,1,34,1,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),105.35,3688.6,0,38.03484567251997,1.721182090820763,1.721182090820763,Q1
8747-UDCOI,Female,0,1,0,65,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.35,1319.95,0,50.71814968427082,1.7179143118330285,1.7179143118330285,Q1
9720-JJJOR,Male,0,1,1,41,1,No,DSL,Yes,Yes,Yes,No,No,No,One year,1,Bank transfer (automatic),60.3,2511.3,0,1.7748651212444022,1.7173418411581285,1.7173418411581285,Q1
0319-QZTCO,Female,0,1,1,3,1,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,1,Credit card (automatic),58.7,168.6,0,15.445967377445491,1.7130314973659633,1.7130314973659633,Q1
1116-DXXDF,Male,0,0,0,39,1,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,1,Electronic check,100.45,3801.7,0,2.4368576183771298,1.7102826412795122,1.7102826412795122,Q1
9391-DXGGG,Female,1,0,0,44,1,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,0,Credit card (automatic),89.15,3990.75,0,16.24076269511063,1.7098261801781374,1.7098261801781374,Q1
3397-AVTKU,Male,0,0,0,43,1,No,DSL,No,Yes,No,No,No,Yes,Two year,1,Electronic check,60.0,2548.55,0,46.621143522533174,1.7088738023525223,1.7088738023525223,Q1
7018-WBJNK,Male,0,0,1,13,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Credit card (automatic),78.3,1033.95,0,2.6329917059394683,1.7071301080928265,1.7071301080928265,Q1
7853-OETYL,Female,0,1,0,4,0,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,29.05,129.6,0,2.240389502902849,1.6985014695618978,1.6985014695618978,Q1
6840-RESVB,Male,0,1,1,24,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,1,Mailed check,84.8,1990.5,0,3.318513312175993,1.6977888422085692,1.6977888422085692,Q1
0303-UNCIP,Male,0,0,0,41,1,Yes,DSL,No,No,Yes,No,No,Yes,One year,0,Mailed check,65.0,2531.8,0,0.3109821695866877,1.6966918713859243,1.6966918713859243,Q1
3806-YAZOV,Female,0,0,0,3,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,18.8,56.0,0,4.561338077678075,1.6930529795947336,1.6930529795947336,Q1
1230-QAJDW,Male,0,0,0,3,1,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,1,Mailed check,65.25,209.9,0,0.3287030576115987,1.6876620365624737,1.6876620365624737,Q1
9142-XMYJH,Female,0,0,0,29,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),19.35,601.6,0,19.489320274158224,1.6817013483145955,1.6817013483145955,Q1
4700-UBQMV,Male,0,1,1,21,1,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,1,Bank transfer (automatic),75.9,1549.75,0,0.8637369496277102,1.6801936514584965,1.6801936514584965,Q1
1563-IWQEX,Female,0,0,0,12,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.7,220.35,0,16.649904219749196,1.6796725379841941,1.6796725379841941,Q1
7321-ZNSLA,Male,0,1,1,13,0,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,0,Mailed check,40.55,590.35,0,53.048545961974526,1.6794430977841521,1.6794430977841521,Q1
4616-ULAOA,Female,0,1,1,65,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),110.8,7245.9,0,49.17028525256746,1.6730102519050192,1.6730102519050192,Q1
5863-OOKCL,Female,0,0,0,10,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,18.85,163.2,0,47.58217806629233,1.6728099772747258,1.6728099772747258,Q1
2123-VSCOT,Female,0,1,1,59,1,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,1,Bank transfer (automatic),72.1,4194.85,0,10.633976267148451,1.6725823841333218,1.6725823841333218,Q1
5647-FXOTP,Female,1,1,0,60,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,105.9,6401.25,0,28.106891652814525,1.6704565498757282,1.6704565498757282,Q1
1240-HCBOH,Female,0,0,0,67,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,26.1,1759.55,0,4.988909369561743,1.666238537401471,1.666238537401471,Q1
