customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,risk_churn,risk_churn %,risk_churn - per cent,risk_quartile
1101-SSWAG,Female,0,1,0,15,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,51.1,711.15,0,12.846929897147458,8.074822151844458,8.074822151844458,Q2
4565-NLZBV,Female,0,1,0,71,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),24.65,1710.15,0,60.30693312109279,8.074704010303476,8.074704010303476,Q2
6418-HNFED,Male,0,1,0,51,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),83.25,4089.45,0,14.891168878992437,8.073223237282082,8.073223237282082,Q2
1265-ZFOSD,Female,0,1,0,64,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,1,Mailed check,81.3,5129.3,0,2.1548015290445193,8.067966286997903,8.067966286997903,Q2
2692-AQCPF,Female,0,1,0,65,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),108.05,7118.9,0,64.13899455601535,8.067088998355505,8.067088998355505,Q2
5760-FXFVO,Male,0,0,0,6,1,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,1,Electronic check,78.95,494.95,0,9.411945237359335,8.058376752959402,8.058376752959402,Q2
9150-KPBJQ,Female,0,0,0,6,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.65,116.85,0,24.747269343145682,8.040362787659985,8.040362787659985,Q2
7560-QRBXH,Female,0,0,1,48,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.95,936.7,0,1.1035852104969521,8.037207431120914,8.037207431120914,Q2
5046-NUHWD,Female,1,1,0,29,0,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,1,Electronic check,45.0,1228.65,0,18.87207075383664,8.034264331969903,8.034264331969903,Q2
9798-DRYDS,Female,0,1,1,17,1,Yes,DSL,No,No,Yes,Yes,No,No,One year,1,Mailed check,61.95,1070.7,0,51.65406122762185,8.02096931071608,8.02096931071608,Q2
2798-NYLMZ,Male,0,1,0,71,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),108.55,7616.0,0,6.104423401297352,8.01443354151794,8.01443354151794,Q2
4570-QHXHL,Female,0,0,0,9,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,43.75,405.7,0,35.30403394540977,8.013399321930143,8.013399321930143,Q2
1833-TCXKK,Male,0,1,0,45,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),107.75,4882.8,0,5.6514657469597145,8.010965915887398,8.010965915887398,Q2
0248-IPDFW,Female,0,0,0,1,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,50.1,50.1,0,68.62947506264526,8.00424117823579,8.00424117823579,Q2
8819-WFGGJ,Male,0,1,0,68,0,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),54.1,3794.5,0,2.8209929308675585,8.00395265660158,8.00395265660158,Q2
1956-YIFGE,Male,0,1,1,22,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Mailed check,100.05,2090.25,0,2.025885600288958,7.995725085092942,7.995725085092942,Q2
9661-JALZV,Female,0,0,0,58,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),24.7,1519.0,0,0.42458054000188966,7.993249193827411,7.993249193827411,Q2
6701-YVNQG,Male,0,1,0,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),88.7,6301.7,0,37.024523379198904,7.992598325093277,7.992598325093277,Q2
5214-NLTIT,Male,0,1,1,72,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,1,Credit card (automatic),90.8,6511.8,0,4.005755027166981,7.9920026953165495,7.9920026953165495,Q2
2027-WKXMW,Female,0,1,0,63,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,108.75,6871.7,0,11.820517266486226,7.985982761467401,7.985982761467401,Q2
0080-OROZO,Female,0,0,0,35,1,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,1,Electronic check,99.25,3532.0,0,12.152605757334397,7.985662981716531,7.985662981716531,Q2
1699-TLDLZ,Female,0,1,1,16,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.7,301.55,0,28.849596773295655,7.98489804182797,7.98489804182797,Q2
2300-RQGOI,Female,0,0,0,38,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.05,741.5,0,13.711240901070465,7.984724448698528,7.984724448698528,Q2
6510-UPNKS,Female,0,0,0,23,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),24.8,615.35,0,6.529570765934681,7.9811955706018844,7.9811955706018844,Q2
5044-LRQAQ,Female,0,1,0,7,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),69.2,477.55,0,7.743053523874101,7.956809893647277,7.956809893647277,Q2
7395-XWZOY,Male,0,0,0,20,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,1,Credit card (automatic),55.0,1165.55,0,8.11382436569337,7.942875110162419,7.942875110162419,Q2
4316-XCSLJ,Male,0,0,1,17,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Mailed check,50.3,846.8,0,2.5183898795011315,7.942863155461286,7.942863155461286,Q2
5446-DKWYW,Female,1,1,1,61,1,Yes,DSL,No,No,Yes,No,Yes,No,One year,1,Electronic check,65.2,3965.05,0,15.311923964534024,7.936572863697765,7.936572863697765,Q2
4079-WWQQQ,Male,0,0,0,72,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),65.55,4807.45,0,12.27999967220338,7.933704368167013,7.933704368167013,Q2
8571-ZCMCX,Female,0,1,1,47,0,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Credit card (automatic),60.0,2768.65,0,4.2214895799374945,7.922217053047465,7.922217053047465,Q2
7064-JHXCE,Male,0,1,1,62,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.05,1263.9,0,4.100628593997902,7.918243247744802,7.918243247744802,Q2
4238-HFHSN,Male,1,1,0,61,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,82.15,4904.85,0,0.35982100052171573,7.917361193885772,7.917361193885772,Q2
3571-DPYUH,Male,0,1,1,58,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,1,Credit card (automatic),94.7,5430.35,0,1.755639578672106,7.914224088160142,7.914224088160142,Q2
3468-DRVQJ,Female,0,1,1,10,1,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,0,Electronic check,70.3,676.15,0,2.003911385575953,7.911908026714238,7.911908026714238,Q2
9909-IDLEK,Male,0,1,1,20,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,0,Mailed check,96.8,1826.7,0,1.4330947437424544,7.900211169749298,7.900211169749298,Q2
7706-YLMQA,Female,0,0,0,70,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.7,1341.5,0,2.4724486581565954,7.8914983135590075,7.8914983135590075,Q2
5893-KCLGT,Female,0,0,1,72,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,19.75,1567.0,0,14.845476835868276,7.889647046859973,7.889647046859973,Q2
4983-CCWMC,Male,0,0,0,3,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,69.6,207.4,0,8.186943652240615,7.881814913856881,7.881814913856881,Q2
6333-YDVLT,Male,0,0,0,65,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),110.0,7138.65,0,5.742644624813717,7.874814308075792,7.874814308075792,Q2
1409-PHXTF,Male,1,1,0,54,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,110.45,6077.75,0,1.1648361630520818,7.869158640718732,7.869158640718732,Q2
0136-IFMYD,Male,1,1,0,69,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,109.95,7634.25,0,0.7534482353194774,7.867867569217829,7.867867569217829,Q2
7439-DKZTW,Male,0,0,0,1,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,80.55,80.55,0,0.74280976286951,7.842078667600513,7.842078667600513,Q2
6143-JQKEA,Male,0,0,0,10,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),45.8,436.2,0,64.24832541597117,7.82067221631492,7.82067221631492,Q2
3125-RAHBV,Male,0,0,0,22,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),20.3,467.15,0,1.0470754234326762,7.818948440157729,7.818948440157729,Q2
1334-PDUKM,Female,0,1,0,68,1,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,0,Credit card (automatic),86.45,5762.95,0,3.6769068485179677,7.817091735481048,7.817091735481048,Q2
6620-HVDUJ,Male,0,0,0,24,1,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,0,Bank transfer (automatic),60.45,1440.75,0,31.35726949602423,7.804383412472513,7.804383412472513,Q2
9046-JBFWA,Male,0,0,1,27,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.15,537.35,0,3.1608943085744454,7.799824411881648,7.799824411881648,Q2
7010-BRBUU,Male,0,1,1,72,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),24.1,1734.65,0,22.888740161050542,7.783037923802021,7.783037923802021,Q2
2984-RGEYA,Female,0,1,1,69,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.75,1375.4,0,49.02386152456049,7.776756240158797,7.776756240158797,Q2
9708-HPXWZ,Male,1,0,0,5,0,No phone service,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,0,Credit card (automatic),45.4,214.75,0,15.811200746155645,7.772234838067142,7.772234838067142,Q2
8735-DCXNF,Male,0,1,0,10,1,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,1,Credit card (automatic),54.95,568.85,0,18.952602812687196,7.760874632787289,7.760874632787289,Q2
3173-WSSUE,Female,0,1,1,71,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.7,1415.85,0,23.891105563444203,7.760302780501657,7.760302780501657,Q2
0716-BQNDX,Male,1,0,0,57,1,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,0,Electronic check,93.75,5625.55,0,59.51972212741347,7.751358964934349,7.751358964934349,Q2
0902-RFHOF,Male,0,0,0,38,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.1,730.1,0,56.14429099727285,7.743053523874101,7.743053523874101,Q2
3948-FVVRP,Male,0,1,1,9,1,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,0,Mailed check,54.8,452.8,0,3.2879669285946975,7.740644072859252,7.740644072859252,Q2
6537-QLGEX,Female,0,0,0,16,0,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,1,Electronic check,38.9,664.4,0,4.431761620790901,7.732244860668472,7.732244860668472,Q2
5481-NTDOH,Female,1,1,0,67,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,1,Credit card (automatic),107.05,7142.5,0,0.5938769983354051,7.728765694395112,7.728765694395112,Q2
9866-OCCKE,Female,1,1,0,72,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Mailed check,109.75,8075.35,0,13.525515315427292,7.71232725501705,7.71232725501705,Q2
6821-JPCDC,Female,0,1,0,48,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Electronic check,97.05,4692.95,0,43.97360826545588,7.711103944737566,7.711103944737566,Q2
4374-YMUSQ,Male,0,0,0,34,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,0,Credit card (automatic),116.25,3899.05,0,20.98827119181278,7.710759246614413,7.710759246614413,Q2
6729-FZWSY,Male,0,0,0,67,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,19.45,1195.95,0,7.818948440157729,7.705468044438934,7.705468044438934,Q2
9992-UJOEL,Male,0,0,0,2,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,1,Mailed check,50.3,92.75,0,2.183847185700953,7.703856454522345,7.703856454522345,Q2
9194-GFVOI,Female,0,1,0,42,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),84.35,3571.6,0,8.256361342592125,7.685436733252832,7.685436733252832,Q2
3967-VQOGC,Female,0,1,1,67,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,24.9,1680.25,0,11.184971701529243,7.678722112403802,7.678722112403802,Q2
4609-KNNWG,Female,0,1,1,27,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.9,550.1,0,6.938735588034986,7.672736502039464,7.672736502039464,Q2
6968-MHOMU,Male,0,1,0,58,0,No phone service,DSL,No,No,No,No,Yes,Yes,One year,1,Credit card (automatic),45.0,2689.35,0,1.3842671382552332,7.671572260717769,7.671572260717769,Q2
3284-SVCRO,Female,0,1,0,45,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.5,1121.05,0,5.424714410898738,7.6590940153109,7.6590940153109,Q2
6380-ARCEH,Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.2,20.2,0,4.716441761580857,7.658601080402175,7.658601080402175,Q2
0264-CNITK,Female,0,1,1,71,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.1,1389.6,0,25.72376755651763,7.656402127647743,7.656402127647743,Q2
4508-OEBEY,Male,0,1,0,31,1,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,1,Credit card (automatic),75.5,2424.45,0,3.234918790375961,7.653308659956531,7.653308659956531,Q2
1810-MVMAI,Male,0,1,1,30,1,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,0,Electronic check,67.6,2000.2,0,33.860343123940225,7.642272120123872,7.642272120123872,Q2
4957-TREIR,Male,0,0,0,3,1,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,1,Credit card (automatic),64.4,195.65,0,16.345170693929646,7.636809051331273,7.636809051331273,Q2
1492-QGCLU,Male,0,1,1,53,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,0,Electronic check,85.7,4616.1,0,47.70782409022208,7.633298181348562,7.633298181348562,Q2
7636-XUHWW,Male,0,0,0,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),19.9,33.7,0,4.740794943815834,7.632180221735951,7.632180221735951,Q2
0295-QVKPB,Male,0,0,0,5,1,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,1,Credit card (automatic),63.95,318.1,0,31.300725080026986,7.608119663792372,7.608119663792372,Q2
2661-GKBTK,Male,0,1,1,60,1,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),76.95,4543.95,0,0.5263156238491303,7.59113506479952,7.59113506479952,Q2
6705-LNMDD,Male,0,0,0,20,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,0,Mailed check,50.0,1003.05,0,2.0342007903580246,7.561527514834224,7.561527514834224,Q2
7746-AWNQW,Female,0,0,0,28,0,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,1,Mailed check,35.75,961.4,0,67.10529067187322,7.5456998262597414,7.5456998262597414,Q2
4203-QGNZA,Female,0,0,1,28,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.25,535.35,0,16.938455123059697,7.542760045129859,7.542760045129859,Q2
2580-ASVVY,Female,0,1,0,37,0,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,0,Electronic check,45.4,1593.1,0,2.5990533923276504,7.542583732728564,7.542583732728564,Q2
4195-NZGTA,Female,0,0,0,1,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,25.25,25.25,0,20.578987229869252,7.53046244196236,7.53046244196236,Q2
3669-WHAFY,Female,0,1,0,71,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),115.15,8078.1,0,50.14257120246444,7.5251766777420235,7.5251766777420235,Q2
3653-NCRDJ,Male,0,1,1,43,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,19.2,776.25,0,8.829781936231662,7.520010825870529,7.520010825870529,Q2
9152-AMKAK,Male,0,0,0,6,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Mailed check,80.25,493.4,0,6.714605142643548,7.5121071017676355,7.5121071017676355,Q2
1987-AUELQ,Female,0,1,0,71,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.05,1873.7,0,0.6447523122645987,7.508176884753887,7.508176884753887,Q2
3551-GAEGL,Male,0,1,1,34,0,No phone service,DSL,Yes,No,No,No,No,No,One year,0,Bank transfer (automatic),30.4,938.65,0,1.9225429007780952,7.507919758291126,7.507919758291126,Q2
3977-QCRSL,Female,0,0,0,5,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.15,117.95,0,41.777293088332144,7.494850339850282,7.494850339850282,Q2
0380-NEAVX,Male,1,0,0,34,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Electronic check,99.85,3343.15,0,9.42015098894138,7.479056129216658,7.479056129216658,Q2
7296-PIXQY,Female,0,1,1,14,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,70.2,1046.5,0,1.2356539245405074,7.468919813192046,7.468919813192046,Q2
3315-IKYZQ,Male,0,1,1,28,0,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,One year,0,Mailed check,50.8,1386.8,0,8.867197985440898,7.467381623279615,7.467381623279615,Q2
2126-GSEGL,Female,0,1,0,70,1,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),84.8,5917.55,0,0.3595609912278609,7.466947070946454,7.466947070946454,Q2
4589-IUAJB,Male,0,1,0,70,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),24.25,1724.15,0,3.4143298330551657,7.455090488084156,7.455090488084156,Q2
4324-AHJKS,Female,0,0,0,5,1,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,0,Credit card (automatic),55.8,300.4,0,8.228840780805786,7.445393815345984,7.445393815345984,Q2
8292-ITGYJ,Female,0,1,1,45,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),24.65,1138.8,0,33.011514436173265,7.444818875938358,7.444818875938358,Q2
5153-RTHKF,Female,0,0,0,34,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,0,Electronic check,85.35,2896.6,0,31.973613385432948,7.442463786079783,7.442463786079783,Q2
1015-OWJKI,Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.05,19.05,0,10.379751838695853,7.436777517124941,7.436777517124941,Q2
7356-IWLFW,Male,0,1,1,46,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),80.0,3769.7,0,18.84185478909266,7.41916963210743,7.41916963210743,Q2
6967-PEJLL,Male,0,1,1,37,0,No phone service,DSL,Yes,No,Yes,Yes,No,No,One year,1,Electronic check,40.2,1525.35,0,8.928393670985704,7.411269107784116,7.411269107784116,Q2
7795-CFOCW,Male,0,0,0,45,0,No phone service,DSL,Yes,No,Yes,Yes,No,No,One year,0,Bank transfer (automatic),42.3,1840.75,0,36.363170304552916,7.406960496218032,7.406960496218032,Q2
8909-BOLNL,Male,0,0,0,3,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,21.2,52.05,0,25.097157771460854,7.390975571383892,7.390975571383892,Q2
5076-YVXCM,Male,0,0,0,51,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Bank transfer (automatic),83.4,4149.45,0,0.5178917935875038,7.379387089239183,7.379387089239183,Q2
8325-QRPZR,Female,0,0,0,7,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,75.15,525.0,0,5.7349435864315526,7.3365765614115315,7.3365765614115315,Q2
2961-VNFKL,Female,0,1,0,71,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),25.95,1801.9,0,37.09807711977149,7.332128953316727,7.332128953316727,Q2
7989-AWGEH,Male,0,1,1,49,0,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,1,Electronic check,39.2,1838.15,0,3.8702643802496937,7.3292925889830745,7.3292925889830745,Q2
7876-DNYAP,Female,0,1,1,69,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.8,1436.95,0,46.00982981339931,7.328814573062556,7.328814573062556,Q2
6993-YGFJV,Male,0,1,0,69,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),112.55,7806.5,0,10.60011924161954,7.325001127358675,7.325001127358675,Q2
3878-AVSOQ,Female,1,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,71.25,71.25,0,47.268000563629926,7.299556163619217,7.299556163619217,Q2
3094-JOJAI,Male,0,0,0,18,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Mailed check,74.15,1387.0,0,23.122595569860138,7.293447285104518,7.293447285104518,Q2
8071-SBTRN,Female,0,0,0,70,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Mailed check,111.15,7737.55,0,0.41312089631658727,7.291265416232097,7.291265416232097,Q2
2606-PKWJB,Male,0,0,1,40,0,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,0,Mailed check,40.25,1564.05,0,10.153087451535676,7.289650768699449,7.289650768699449,Q2
4083-BFNYK,Female,1,1,0,38,1,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,0,Credit card (automatic),95.0,3591.25,0,0.7830946426161473,7.283762259085296,7.283762259085296,Q2
2773-MADBQ,Female,0,0,0,36,0,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,1,Mailed check,53.1,1901.25,0,1.9188116547447682,7.279187823237994,7.279187823237994,Q2
9912-OMZDS,Female,0,1,1,59,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Electronic check,106.15,6256.2,0,2.3859522256114407,7.263391367144514,7.263391367144514,Q2
4611-ANLQC,Female,0,1,0,60,0,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,One year,0,Electronic check,50.05,2911.5,0,40.731463157723816,7.260838420848918,7.260838420848918,Q2
4366-CTOUZ,Female,0,0,0,50,1,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,1,Mailed check,100.2,5038.45,0,40.43277814539484,7.238659016497087,7.238659016497087,Q2
2347-WKKAE,Male,0,1,0,42,1,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,1,Electronic check,94.4,4014.6,0,72.34465006864141,7.232669755427873,7.232669755427873,Q2
7044-YAACC,Male,1,1,0,4,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.2,280.35,0,22.70940023078923,7.2213466023454425,7.2213466023454425,Q2
2155-AMQRX,Female,0,0,0,28,1,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,1,Credit card (automatic),54.9,1505.15,0,10.685313273115572,7.212228385305375,7.212228385305375,Q2
8318-LCNBW,Male,0,1,0,35,0,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,0,Credit card (automatic),53.15,1930.9,0,2.893742023139395,7.210481851662159,7.210481851662159,Q2
6976-BWGLQ,Female,0,1,1,72,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),25.2,1787.35,0,17.742479355479386,7.206932784925903,7.206932784925903,Q2
8069-RHUXK,Female,0,1,1,67,0,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,0,Credit card (automatic),35.7,2545.7,0,5.9709834150994645,7.188535624607138,7.188535624607138,Q2
7753-USQYQ,Male,0,0,0,55,1,No,DSL,No,Yes,No,Yes,No,Yes,One year,1,Electronic check,64.2,3627.3,0,9.715624779788074,7.16112009150707,7.16112009150707,Q2
8398-TBIYD,Female,0,0,0,72,1,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,1,Bank transfer (automatic),84.7,6185.15,0,18.565371550254117,7.14764641562275,7.14764641562275,Q2
4177-JPDFU,Male,0,0,0,12,0,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,0,Mailed check,34.0,442.45,0,11.780781823785443,7.145871705569633,7.145871705569633,Q2
3785-NRHYR,Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.65,19.65,0,11.982571195452289,7.140178862417404,7.140178862417404,Q2
9102-OXKFY,Male,0,0,0,59,1,Yes,DSL,No,No,Yes,No,No,No,Two year,0,Credit card (automatic),54.15,3116.15,0,10.310599831962982,7.1299549619309985,7.1299549619309985,Q2
4801-JZAZL,Female,0,1,1,11,0,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,29.6,346.45,0,8.489974341794943,7.128894746191865,7.128894746191865,Q2
6050-FFXES,Female,0,1,0,69,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),105.35,7240.65,0,0.6972829322687746,7.127550664081446,7.127550664081446,Q2
4524-QCSSM,Male,0,0,0,26,0,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),44.65,1156.55,0,70.17193255497406,7.124852702026484,7.124852702026484,Q2
2263-SFSQZ,Male,0,1,1,51,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,24.95,1222.25,0,1.0373469179677954,7.107683832692972,7.107683832692972,Q2
5084-OOVCJ,Female,0,1,1,17,1,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,1,Credit card (automatic),55.35,920.5,0,51.58085186776235,7.100092451064473,7.100092451064473,Q2
8166-ORCHU,Male,1,1,0,33,1,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,1,Electronic check,93.55,3055.5,0,68.47409490920823,7.0871050522871055,7.0871050522871055,Q2
